LEAK_ID,RPT_TYPE,RPT_DATE,ADDRESS,MAIN_ST,CROSS_ST,PIPE_SIZE,PIPE_TYPE,YR_INST,TWENTIES,PLR_INST,LEAK_TYPE,LEAK_QUANT,ANOD_INST,COAT_TYPE,COAT_COND,SOIL_TYPE,FOREMAN,WSM_NBR,REPAIR_HRS,MAN_HRS,REMARKS,LAT,LON
61907,MAIN,9/9/11,5076 PICKFORD ST,8 N/S PICKFORD ST,40 E/W ALSACE AV,6,C.I.,1986,0,52518,SPLIT,1,,,BAD,B,C. KIRKWOOD,128-180,10.5,42,INSTALLED 14FT DI PIPE,34.04332071,-118.350903
66162,MAIN,3/17/14,7262 ELMSBURY LN.,12' E/C ELMSBURY LN.,174' S/C STARLIGHT LN.,8,D.I.,1986,0,98743,SPLIT,1,,NONE,,CLAY,B. MAO,186-087,5,10,"INSTALLED CLAMP ON SMALL SPLIT, BACKFILLED, OILED, LEFT SITE SAFE AND CLEAN.",34.20398299,-118.6559613
41193,MAIN,10/22/10,937 N. CITRUS,,25' S/N ROMAINE,8,C.I.,1987,0,98944,SPLIT,1,,,,,KIRKWOOD,144-183,6.5,19.5,,34.08890307,-118.3397135
60041,MAIN,4/28/11,12103 NUGENT DR,14' E/CL NUGENT DR,314' N/CL REGENCY WY,8,STEEL,1987,0,98747,COUPLING,1,,,GOOD,ADOBE CLAY,LAROCHELLE,218-132,8,16,"LEAKING AT 1"" WELD COUPLING. WELDER REPLACED COUPLING.",34.29075815,-118.5151868
40609,MAIN,3/25/10,19250 CALIFA ST,14 S/CL CALIFA ST,100 E/CL TAMPA AVE,4,D.I.,1988,0,99105,RUST HOLE,1,,,,,G. HARDY,176-120,,,,34.17779745,-118.5531417
40977,MAIN,4/9/10,5501 ADAMS BL,13' N/N ADAMS BL,21' E/W HAUSER,12,C.I.,1988,0,99815,JOINT,1,,,,,JIMENEZ,124-177,4,12,"FOUND LEAK ON 12"" G.V., REPAIRS COMPLETE.",34.03265634,-118.3625563
40912,MAIN,5/11/10,11803 FOLKSTONE LN,8 S/N FOLKSTONE LN,20 W/W DEVONPORT LN,6,STEEL,1988,0,100140,JOINT,1,,,,C,R. GONZALES,154-144,5,10,"FOUND LEAK ON 2"" CORP STOP AT WELD NECK PINCHED DOWN MAIN REPLACED 2"" CORP STOP CUT IN 2' OF 2"" COPPER AND 2"" UNION",34.11518468,-118.474289
60036,MAIN,4/4/11,18759 MAPLEWOOD LN,12' N CL MAPLEWOOD LN,98' E CL PLUMTREE LN,6,D.I.,1988,0,99701,RUST HOLE,1,,,FAIR,EARTH,CERVANTES,206-123,5,15,,34.26037862,-118.541537
60038,MAIN,4/25/11,18759 MAPLEWOOD LN,12' N CL MAPLEWOOD LN,100' E CL PLUMTREE LN,6,D.I.,1988,0,99701,RUST HOLE,1,,,,ADOBE CLAY,LAROCHELLE,206-123,8,16,"FOUND POWERSEAL REPAIR CLAMP LEAKING FROM PREVIOUS REPAIR (WVQ09) REMOVED CLAMP, USED REDWOOD PLUG AND INSTALLED NEW POWER SEAL CLAMP(MANUF. DATE IS 1999)",34.26037863,-118.5415303
60280,MAIN,6/1/11,7312 BONNIE PL,12' E/CL BONNIE PL,169' N/CL WYNDOTTE ST,4,D.I.,1988,0,99199,,1,,,POOR,CLAY,HARDY,186-117,7,25,,34.20338443,-118.5552197
63256,MAIN,7/27/12,3244 ARROYO SECO,13' EW ARROYO SECO,5' NS CYPRESS AVE,2,COPPER,1988,0,99483,,1,,,,SANDY,PRECIADO,142-219,2,6,"CONTRACTOR HIT 2"" COPPER MAIN AT 90 DEGREE BEND CUT IN 3FT 2"" COPPER & CONNECTED WITH 2-90 DEGREE COMPRESSION FITTING & 2"" NIPPLE.",34.08578742,-118.2183752
63601,MAIN,9/10/12,400 CYPRESS AV,100' WW CYPRESS AV,,,COPPER,1988,0,99483,HIT BY CONTRACTOR,1,,,,,SOLIS,142-219,2.5,5,"IN CONTRACTOR TRENCH / MISS MARK 2"" WATER MAIN.",34.08568865,-118.2185046
65981,MAIN,12/23/13,21438 CELTIC CT,12' SCL CELTIC CT,170' WCL WILLOWBRAE AVE,4,D.I.,1988,0,99200,ROUND HOLE,1,,,POOR,EARTH/ SAND,GERALD,210-105,11.5,23,"REPAIRED BLOW OUT: REPAIRED W/ 4""X 36"" D.I. PIPE, 2EA 4"" DRESSERS, 2EA SERVICE CLAMPS & 6FT X 1"" COPPER. BACKFILLED W/ SLURRY  MADE SAFE & CLEAN.",34.27139844,-118.5986396
40392,MAIN,2/19/10,11853 STONEGATE WY,15 S/CL STONEGATE WY,690 W/CL EAGLE RIDGE WY,8,D.I.,1989,0,99796,RUST HOLE,1,,,,,G. HARDY,216-114,,,,34.289094,-118.5671756
61548,MAIN,5/5/10,17885 CASTELLAMRE,0' EW CASTELLAMRE RD,351 SS TRAMANTO,4,STEEL,1989,0,99898,RUST HOLE,1,,,,N/A,SMITH,126-114,2,4,"INSTALLED 4""X 12"" CLAMP ON ABOVE GROUND MAIN. CLEAN-UP.",34.04233349,-118.5652269
61539,MAIN,6/15/10,17878 CASTELLAMARE,0 EW CASTELLAMARE,377' SS TRAMONTO DR,4,STEEL,1989,0,99898,RUST HOLE,1,,,,,SMITH,126-114,2,4,"INSTALLED 4""X 12"" CLAMP ON ABOVE GROUND MAIN, CLEAN-UP.",34.0423666,-118.5650622
60153,MAIN,4/25/11,11759 WETHERBY LN,N/S WETHERBY LN,716' W/W BEL AIR CREST RD,2,STEEL,1989,0,100198,BLOW OFF,1,,,,,M. SPEARS,152-141,9.5,27.5,"REPAIRED HOLE IN 2"" STEEL BLOW OFF WITH 2""X5"" 360 DEGREE CLAMP.",34.11125006,-118.4771692
60244,MAIN,5/14/11,7422 KYLE CT,12' E/CL KYLE CT,174' N/CL VALERIO ST,4,D.I.,1989,0,100241,RUPTURE,1,,,,FILL,SNYDER,186-096,8,16,"DRILLED HOLES TURN MAIN ON FOUND RUPTURE IN 4"" DI MAIN - SHUT MAIN OFF - DUG OUT LG EXCAVATION REPAIRED WITH 4""X 8"" 360 DEGREE CLAMP 561-TURNED MAIN BACK ON. FLUSHED FROM B/O - 542 CAME IN BACKFILLED & MADE P/U & TEMP. EXTENSIVE ST RAISED 35-40'",34.20496189,-118.6335101
60892,MAIN,7/5/11,11960 VARA PL.,12' N/CL VARA PL,235' W/CL MAYERLING ST,6,D.I.,1989,0,100202,JOINT,1,,,,DG,K.SNYDER,216-126,4,12,"BROKE & DUG OUT 5'X3' EXCAVATION-PINCH DOWN MAIN-FOUND BAD LEAK ON TAILPIECE AT CORP. SHUT OFF CORP-TURNED MAIN BACK ON-REPLACED TAILPIECE. CUT IN 2"" OF 1"" COP. TURNED WSERVICE ON - 542 MADE P/U & BACKFILL EXCAVATION IN FRONT OF 1965 VARA PL - SERVICE FEEDS 11960 VARA PL",34.29001414,-118.5263095
60904,MAIN,7/5/11,7422 KYLE CT.,12' E/CL KYLE CT.,173' N/CL VALERIO ST.,4,D.I.,1989,0,100241,,1,,,,DG,SNYDER,186-096,8.5,28.5,"HPD PAVING ST - 4"" DI MAIN RUPTURED AGAIN - DUG OUT 5'X5' EXCAVATION BY HAND DUE TO A POWER CONDUIT, CABLE & PHONE ALSO 4 - 1"" SERVICES - FOUND RUPTURE IN 4"" DI MAIN NEXT TO SERVICE - REMOVED SERVICE CLAMP INSTALLED 4""X12"" 360 DEGREE REPAIR CLAMP ON RUPTURE & SERVICE HOLE - TURNED MAIN BACK ON - RETAPPED SERVICE 16"" SOUTH OF OLD LOC. - BACKFILLED CLEANED UP MUD - HPD WILL PAVE TOMORROW",34.20495669,-118.63351
62430,MAIN,12/6/11,4442 PAMPAS RD,8' S/CL PAMPAS RD,310' E/CL DON PIO DR,4,C.I.,1989,0,99754,,1,,,,CLAY,CARRANO,166-105,9,63,"CREW REPAIRED ROUND CRACK IN 4"" CI MAIN AND REPLACED ROTTED CORP AND CHANGED OVER 1"" SERVICE
MAIN REPLACED 12-11",34.15069179,-118.6013228
61515,MAIN,1/24/12,14696 RAYEN ST,12' N/CL RAYEN ST,10' W/CL CEDROS AV,8,D.I.,1989,0,99964,JOINT,1,,,GOOD,,GARCIA,196-150,,,"FOUND LEAK ON 8"" DI MAIN, MADE REPAIRS. BACKFILLED & CLEANED-UP AREA. HEAVY TRAFFIC.",34.23183749,-118.4535792
66884,MAIN,1/2/14,5139 MAPLEWOOD AVE,234' EE VAN NESS,24' NS MAPLEWOOD AVE,6,D.I.,1989,0,100109,RUPTURE,1,,,,,JIMENEZ,140-192,9.5,28,"FOUND RUPTURE ON 6"" DI PIPE W/ 1- 2"" SERVICE INVOLVED, REPAIRED W/ 6X 12 CLAMP & RETAP & REFIT SERVICE, BACKFILLED, TEMP OIL, CLEAN UP, JOBSITE SAFE.",34.08028574,-118.3148139
66522,MAIN,2/12/14,1500 EUDORA ST,6' EW EUDORA ST,16' NS Q ST,6,C.I.,1989,0,99673,ROUND CRACK,1,,,FAIR,SAND,ROGERS,036-201,7,14,"SET UP TRAFFIC FOUND ROUND CRACK ON 6"" WATER MAIN WITH 360 REPAIR CLAMP ASSISTED BY GATEMAN K. WILLIAMS. WATER BACK IN SERVICE AT 5:00 PM. CLEAN UP BACKFILLED OILED LEFT SITE SAFE.",33.79404319,-118.2804059
43293,MAIN,11/29/10,7733 ATRON AVE.,11' W/C ATRON AVE.,854' N/C KESWICK ST.,4,C.I.,1990,0,100298,RUST HOLE,1,,,FAIR,D. EARTH,CERVANTES,188-093,5.5,10.5,,34.21132437,-118.6379734
61457,MAIN,12/16/11,11225 DENIVELLE PL,195' N/CL DENIVELLE RD,7' E/CL DENIVELLE PL,6,C.I.,1990,0,100646,,1,,,,,OBREGON,210-195,8,12,"FOUND ROUND CRACK, MADE REPAIRS, JOB COMPLETE.",34.27273417,-118.3008951
63212,MAIN,8/7/12,HARVARD BL,20' EW HARVARD BL,12' SS MELROSE AVE,6,C.I.,1990,0,100710,RUST HOLE,1,,,BAD,SANDY,PRECIADO,142-195,9,27,"6"" BLOW OUT AT LINE GATE CUT OUT GATE & INSTALLED 6 FT OF 6"" DI PIPE & 2-6"" DRESSERS. CONROCK BACKFILL & TEMP ASPHALT. WOMAN FELL ON JOB SITE.",34.08341915,-118.3046185
41453,MAIN,7/25/10,669 N. BERENDO ST.,26' E/W BERENDO ST.,1' N/S MELROSE AVE.,6,C.I.,1991,0,101113,BLOW OUT,1,,,,,PRECIADO,142-198,14.5,29,"6"" MAIN BLOW OUT. CUT OUT OLD GATE VALVE AND 5' OF 6"" PIPE AND ONE SLIP SLEEVE. INSTALL 10' OD D.I. PIPE AND TWO 6"" DRESSERS.",34.0834867,-118.2940817
60956,MAIN,9/4/11,19730 MARIPOSA CREEK WY,16' SCL MARIPOSA CREEK WY,74' WCL MARIPOSA BAY LN,6,D.I.,1991,0,100963,RUST HOLE,1,,,NA,SANDSTONE,LAROCHELLE,214-114,6.5,13,,34.28240133,-118.565522
63836,MAIN,10/23/12,5804 HOOPER AV,68' SS 58TH ST,2,,COPPER,1991,0,101122,PIN HOLE,1,,,,,SOLIS,108-210,9,18,HAND EXCAVATE USA NEVER SHOW UP. MADE REPAIRS BACKFILL & TEMP.,33.98990719,-118.252137
40054,MAIN,5/24/10,BARHAM BLVD / LAKESHORE PLAZA DR,75 W/C BARHAM BLVD,600 N/N FOREST LAWN DR,16,STEEL,1992,0,101366,COUPLING,1,,,,N/A,C. WEBER,164-183,9.5,36,"DISASSEMBLE 12"" FLG 45 BEND, 12"" MECH. COUPL. REPLACE ENTIRE ASSEMBLY WITHOUT MECHANICAL COUPL. (LOCATION JUST ADJACENT TO UNDERSIDE OF BARHAM BRIDGE AT 12"" ENTERING UNIV. STUDIOS PROPERTY)[GREEN BELT LINE VALVE REPAIR AT STA. 243+48]",34.1445737,-118.3411372
41432,MAIN,7/19/10,4056 RANDOLPH AVE.,,YOAKUM,2,,1992,0,101744,RUST HOLE,1,,,,,PRECIADO,146-231,8,16,"CUT IN NEW 2"" BRASS CURB VALVE, TWO 2"" ELLS, 1-2"" ST EL, 2-2"" DRESSER ROD AND YOKES. BACKFILLED NATURAL SOIL.",34.09429933,-118.1785698
41729,MAIN,9/30/10,3914 MARATHON ST,,208' W/W HOOVER ST,8,D.I.,1992,0,101706,,1,,,,,MCCALL,142-201,5,10,"UPON ARRIVAL STREET FLOODING, ASPHALT RAISED AT GUTTER. SET UP TRAFFIC, REMOVED ASPHALT, WATER BLEW OUT OF EXCAVATION HITTING HOUSE. SHUT MAIN REPLACED SERVICE SADDLE & CORPORATION VALVE.",34.08459565,-118.2852604
41325,MAIN,11/10/10,,MUDDY WATERS DR,,12,PLASTIC,1992,0,102993,SPLIT,1,,,,B,P.LOPEZ,164-183,12.5,48,"CREW RESPONDED TO RECYCLED WATER MAIN BREAK. FOUND SPLIT. CREW EXCAVATED AND INSTALLED 17' OF 12"" DI PIPE ALONG WITH A 12"" 90 DEGREE BEND USING 2 12"" MECHANICAL COUPLINGS.",,
60140,MAIN,6/27/11,MORELLA AVE AND VANOWEN ST,2' E/CL MORELLA AVE,50' N/CL VANOWEN ST,8,,1992,0,101272,,1,,,,,R. CRUZ,182-168,6.5,18.5,"BACKFILLED BOTH EXCAVATIONS WITH SAND AND BASE TAMPED AND TEMP ASPHALTED. PICKED UP TRAFFIC, LEFT JOB SAFE.",34.19418624,-118.3900228
60442,MAIN,7/15/11,BARHAM BL. / FLOOD CHANNEL,FLOOD CHANNEL,90' W/  243 + 48,12,PLASTIC,1992,0,102993,,1,,,,LOAM,SCHIAVO,164-183,,,"DID NOT BACKFILL EXCAVATION. 12"" RECYCLED LINE RUNNING THROUGH 3EA LARGE STORM DRAIN CORREGATED STEEL PIPES.",34.14446786,-118.3413375
61409,MAIN,12/20/11,FOREST LAWN (UNIVERSAL STUDIOS),500' W OF CL OF BARHAM,100' N/CL OF FOREST LAWN DR,12,PLASTIC,1992,0,102993,,1,,,,,OBREGON,164-183,,,"CUT IN 24' OF 12"" D.I. PIPE, BACKFILLED, COMPACTED, JOB COMPLETE.",34.14392531,-118.3423685
62326,MAIN,2/8/12,11450 MARIPOSA BAY LN,30' SC MARIPOSA BAY LN,208' EC CORBIN AV,12,D.I.,1992,0,100955,RUST HOLE,1,,,POOR,,,214-114,11,44,,34.27951583,-118.5648338
64877,MAIN,4/18/13,206 NORTH VENICE BL,13' N/S NORTH VENICE BL,4' E/E CANAL ST,16,D.I.,1992,0,101077,RUST HOLE,1,,,N/A,SANDY,RODGERS,106-144,15.5,111.5,"SET UP TRAFFIC INVESTIGATED SITE CALL FOR POWER CREW TO SECURE POLE. WATER CREW EXCAVATED MAIN & MADE REPAIR WITH A 16""X 24"" 360 DEGREE REPAIR CLAMP BACKFILL 80%, CLEANED UP, AND LEFT SAFE.",33.9855173,-118.4691967
67115,MAIN,7/10/14,500 S VERMONT AVE,34' WE VERMONT AVE,34' NS 6TH ST (LE),30,STEEL,1992,0,102489,RUSTED OUT PLUG,1,,,,,LOPEZ,134-198,12,56,"ARRIVED ON SCENE TO FIND WATER COMING OUT OF MANHOLE. SHUT DOWN MAIN AND PUMPED OUT GATE CAN. FOUND 1"" TEST PLUG ON GATE BLEW OUT REPLACED PLUG AND ENERGIZED MAIN.",34.06367152,-118.2915907
61286,MAIN,6/23/10,5969-5965 CRENSHAW BLVD,110' NN 60 TH STREET,32' EW CRENSHAW BLVD,12,C.I.,1993,0,100879,,1,,,,,ANDERSON,106-186,8,22.5,"FOUND DCI CLAMP LEAKING ON 12"" MAIN, REMOVED CLAMP INSTALLED 12"" 360 DEGREE STOPPED LEAK. SIDELINED TWO HOUSES FROM AN OLD SERVICE.",33.9857702,-118.3309925
61910,MAIN,9/12/11,121 S. ROCKINGHAM,28 E/W ROCKINGHAM,205 S/N SUNSET BLVD,4,C.I.,1993,0,101492,RUST HOLE,1,,,BAD,B,C. KIRKWOOD,132-138,4.5,9,"INSTALLED 360 DEGREE REPAIR CLAMP ON 4"" WM",34.05733308,-118.4930817
62473,MAIN,3/15/12,7857 WILBUR AVE,14' S/CL ARMENTA ST,38' W/CL WILBUR AVE,6,D.I.,1993,0,101590,,1,,,EX,SLURRY,SNYDER,190-120,9,43,"SESET UP TRAFFIC - PUSHING SOUTH BOUND TRAFFIC ON WILBUR TO CENTER DIVIDER LOCATED LEAK SHUT MAIN NO SERVICES INVOLVED - BROKE & DUG 5'X 5"" EXCAVATION FOUND SPIGOT END OF PICP ONLY IN BELL 1"" LEAK AT BELL - CUT OUT BELL INSTALLED 6""X 18"" DI NIPPLE WITH 2 MECH. COUPLINGS - TURNED MAIN BACK ON BACKFILLED & TEMPED 542 MADE P/U - PICKED UP TRAFFIC",34.21378031,-118.5449321
63134,MAIN,5/11/12,225 CARROLL CANAL,10' NS VIRGINIA CT,146' EE GRAND CANAL CT,6,D.I.,1993,0,101837,RUST HOLE,1,,,GOOD,SAND,WASHINGTON,106-144,8,40,"FOUND SERV. BACK TAPPED, BLEW OUT BEHIND BAILS ON MAIN NEXT TO SERV. INSTALLED TAPPED CLAMP REFITTED 1"" SERVICE REST OF TIME SPENT PICKING UP LARGE PILE OF MUD ON STREET, PARTIALLY BACKFILLED EXCAVATION, LEFT BARRICADED SAFE FOR MONDAY TO DIST.",33.98510709,-118.4678748
64962,MAIN,4/30/13,19788 ALTWANEE LN,ALTWANEE LN,MADERA BAY LN,4,D.I.,1993,0,101597,RUST HOLE,1,,,,ADB/CLAY,HARDY,216-114,7,7,"FOUND RUST HOLE AT BELL ON 4"" DUCTILE PIPE. REMOVED 2' OF PIPE & REPLACED",,
65618,MAIN,10/18/13,BROADWAY & 86TH ST.,13' N/S 86TH ST.,20' W/E BROADWAY,6,D.I.,1993,0,102221,,1,,,,,R. NUNEZ,096-201,5,25,"SAW CUTTERS CUT THRU 6"" DI LIVE MAIN WHILE SAW CUTTING FOR MAIN LINE TRENCH. EXCAVATED AND USED 360 DEGREE REPAIR CLAMP. SET PLATE OVER EXCAVATION.",33.95930365,-118.2780806
41702,MAIN,3/24/10,937 SYCAMORE AVE,20 EW SYCAMORE AVE,221 SS ROMAINE ST,4,C.I.,1994,0,102135,RUST HOLE,1,,,,,J.RODRIGUEZ,144-183,9,18,"REPAIRED 4"" CI MAIN WITH 360 DEGREE 6X12 CLAMP.",34.08820624,-118.3428141
40818,MAIN,8/3/10,2300 GRAND CANAL,24' S/S CARROLL CANAL,9' E/W GRAND CANAL,4,C.I.,1994,0,101895,RUST HOLE,1,,,,CLAY,GONZALES,106-144,4.5,13.5,"FOUND LEAK ON 4"" D.I. MAIN. CUT OUT LEAK, USED Y REDWOOD PLUG TO PLUG END OF MAIN.",33.98445335,-118.4679714
43281,MAIN,11/3/10,VAN NORMAN RESERVOIR  VNPP#2,9' E/C VAC. BREAKER,17' N/S V.N.P.S.#2 DISCH.,6,D.I.,1994,0,101930,COUPLING,1,,,,D. EARTH,CERVANTES,220-138,9,26,,34.29998025,-118.4898752
42558,MAIN,11/12/10,267 BELOIT,15' W/E BELOIT,16' N/S HOMEDALE,8,COPPER,1994,0,102148,CLAMP,1,,,,,WASHINGTON,136-144,5,10,"CONTRACTOR PULLED CORP AND COPPER. REPLACED AND INSTALLED 8""X12""X1 VENTED CLAMP AND INSTALLED 10' OF 1"" COPPER.",34.06792818,-118.4660221
61930,MAIN,9/22/11,1700 BEVERLY BLVD,23 N/N BEVERLY DR,12 BEVERLY DR,12,STEEL,1994,0,102154,,1,,,POOR,SANDY,D. NUNEZ,148-159,,,"REPLACE 2"" BYPASS VALVE ON A 12"" HIGH PRESSURE GATE BACKFILLED, TEMP OILED MADE SAFE, COMPLETE",34.10167387,-118.417003
62760,MAIN,1/13/12,11450 BOLAS,S BOLAS,452' WW BELOIT,6,D.I.,1994,0,102148,AT GASKET,1,,,,ADOBE,NAVAR,134-147,6,12,"FOUND LEAK ON FIELD LOC GASKET CUT IN SMALL PIECE, NEED LARGE PICK UP OIL ONLY",34.06367496,-118.4628297
62106,MAIN,11/10/12,1701 N BEVERLY DR,20' NN FRANKLIN CYN,14' EW BEVERLY DR,12,STEEL,1994,0,102154,RUST HOLE,1,,,BAD,C,NUNEZ,148-159,12,,THE CREW REPLACED THE BYPASS GATE VALVE AND 2' OF STEEL PIPE.,34.10166353,-118.4169956
64584,MAIN,2/21/13,236 HOWLAND CANAL (IN ALLEY),4' SN HOWLAND CANAL (IN ALLEY),79' WW DELL AVE,6,D.I.,1994,0,101895,SPLIT,1,,,MED,SANDY & SLURRY,SCHWEINBOLD,106-144,9,27,"REPAIRED 6"" DI WM WITH CLAMP. GAS CREW REPAIRED 1/2"" SERV. LAT. HIT WHILE HAND DIGGING WITH SHOVEL. BACKFILLED, TAMPED, & OILED. HELP MAKE PICK-UP.",33.98347391,-118.4660223
65412,MAIN,8/21/13,220 HOWLAND CANAL,5' SN CAPIC ALLEY,75' WW DELL,6,D.I.,1994,0,101895,BLOW OUT,1,,,,,JIMENEZ,106-144,14,42,"FOUND MAJOR RUPTURE ON 6"" DI PIPE, VERY TEDIOUS JOB W/ 1-1"" SERVICE INVOLVED, UNDERMINED CONCRETE STREET, GAS MAIN, POWER, & LATERALS WERE IN EXCAVATION, CUT IN 7' OF DI PIPE, & RETAP 1-1"" SERVICE, EXTENSIVE CLEAN UP, BACKFILL, TEMP OIL. COMPLETE. JOB SITE SAFE.",33.98320367,-118.4664676
66846,MAIN,2/18/14,2302 GRAND CANAL,10' EW GRAND CANAL,48' SS ASTI WAY,4,C.I.,1994,0,101895,SPLIT,1,,,,,SALDIVAR,106-144,6,18,"MADE REPAIRS ON A 4"" C.I. MAIN LEAK.",33.98437604,-118.46791
67006,MAIN,3/27/14,212 CARROLL CL,9' EW ASTI WAY,26' SS CARROLL CL,4,D.I.,1994,0,101895,JOINT,1,,,,,JIMENEZ,106-144,7,19.5,"FOUND LEAK ON 4"" CI CUT & PLUG ON REDWOOD PLUG, REPAIRED W/ BLIND MECHANICAL W/ 2"" OUTLET ALSO INSTALLED BLOW OUT ASSY, BACKFILLED, TEMP OIL, CLEAN UP JOBSITE SAFE.",33.98445242,-118.4679707
67301,MAIN,4/17/14,241 HOWLAND CANAL,6' NS HOWLAND CANAL,22' WW DELL AVE,6,D.I.,1994,0,101845,RUST HOLE,1,,,NONE,SAND,SPEARS,106-144,13,38,"CUT IN 5' OF 6"" D.I. PIPE TO REPAIR MAIN BLOW OUT. CUT IN 1' OF 1"" COPPER AND RETAPPED 1"" SERVICE.",,
67303,MAIN,4/22/14,220 HOWLAND CANAL,5' SN HOWLAND CANAL,105' EE GRAND CANAL CT,6,D.I.,1994,0,101095,RUST HOLE,1,,,NONE,SAND,SPEARS,106-144,16,60.5,"CUT IN 3' OF 6"" D.I. PIPE TO REPAIR MAIN LEAK CUT IN 5' OF 1"" COPPER TUBING AND RETAPPED 1"" SERVICE. PLATED EXCAVATION FOR ISS TO MAKE SEWER REPAIRS.",,
67302,MAIN,4/24/14,226 HOWLAND CANAL COURT #B,5' N S/ ALLEY OF HOWLAND CANAL,221' WW DELL,6,D.I.,1994,0,101895,RUPTURE,1,,,,,JIMENEZ,106-144,8,16,"FOUND RUPTURE ON 6"" DI PIPE, REPAIRED W/ 6""X 12"" CLAMP, BACKFILLED, TEMP OIL, CLEAN UP JOB SITE SAFE, EXTENSIVE CLEAN UP.",,
67088,MAIN,7/24/14,1131 W. 6TH ST.,17' N/S W. 6TH ST.,810 W/W BANDINI ST.,6,D.I.,1994,0,102211,SPLIT,1,,,,,A. MORELOS,016-195,10.5,31.5,"REPLACED A BROKEN 45 DEGREE BEND WITH A NEW 45 DEGREE BEND, TWO 12"" NIPPLES, 2 MECHANICALS, ROD, AND YOKED.",,
39997,MAIN,3/25/10,14313 FRIAR ST,10 S/CL FRIAR ST,146 W/CL TYRONE AVE,6,C.I.,1995,0,102530,,1,,,,C,CRUZ,178-153,8,24,"INSTALL REDUCER PLUG AT 6"" CI MINA INTO CORP & SLANT 1"" CORP",34.18564586,-118.4448383
66366,MAIN,10/3/13,17616 POSETANO RD,3' SN REVELLO DR,282' EE POSETANO RD,4,STEEL,1995,0,102197,RUST HOLE,1,,,FAIR,,WASHINGTON,126-117,5,10,"REPAIRED 4"" STEEL (ABOVE GROUND) TEMPORARY MAIN WITH 4""X 8"" 360 DEGREE CLAMP.",34.04123412,-118.5600633
66724,MAIN,2/22/14,E CESAR CHAVEZ/VIGNES,9' S/N LINE OF CESAR CHAVEZ,430' W/W LINE OF KELLER ST,12,D.I.,1995,0,102454,HIT,1,,,,,J. UNGSON,132-216,7.5,18.5,"CONTRACTOR HIT CORP. ON TOP OF 12"" D.I. MAIN; INSTALLED 12""X12"" 360-DEGREE CLAMP; STOPPED LEAK; COVER THE AREA WITH PLYWOOD; BARRICADE; CAUTION TAPE (SIDEWALK AREA)",34.05592003,-118.2293468
41427,MAIN,9/15/10,466 CASANOVA ST,,516' WW OF ALLEY W/O BROADWAY,4,D.I.,1996,0,102779,SPLIT,1,,,,,SOLIS,138-216,,,"DRILL HOLES, EXCAVATE, REPAIR, BACKFILL & TEMP W/OIL LEFT JOB SITE SAFE & CLEAN.",34.07305406,-118.2303911
41511,MAIN,9/30/10,14700 ARMINTA ST,15' W/C WILLIS AVE,220' S/C ARMINTA ST,8,STEEL,1996,0,103348,VANDALIZED,1,,,,,OBREGON,188-150,6,6,"FOUND 1"" CORP. BROKEN OFF 6"" MAIN. INSTALLED 1"" PLUG (ABOVE GROUND).",34.21321731,-118.4553353
60858,MAIN,8/1/11,5369 MEDINA ROAD,4' N/C MEDINA RD.,225' E/C BAZA,6,D.I.,1996,0,101991,CLAMP,1,,,GOOD,ADB/CLAY,SNYDER,172-105,10.5,20,"BROKE OUT OLD PATCH, FOUND BAIL ON 6""X1 1/2"" SERVICE CLAMP ROTTED AWAY, SHUT DOWN MAIN, REMOVED AND REPLACED SERVICE CLAMP. RECONNECTED TO SERVICE WITH 16"" OF 1 1/2"" COP AND COMPRESSION, TURNED MAIN BACK ON, FLUSHED MAIN AND SERVICE. BACKFILLED EXCAVATION, MADE P/U, NEED DITCH INSP. TO TEMP ALSO OTHER ST. DAMAGE DUE TO STREET, BADLY CRACKED UP, LEFT BARRICADED, SAFE.",34.16606982,-118.6001751
62656,MAIN,12/12/11,1860 S BUNDY DR,18' SS MISSOURI AV,20' WE S BUNDY DR,8,D.I.,1996,0,910687,,1,,,,,KIRKWOOD,124-147,9,27,"INSTALLED 8"" BELL CLAMP",34.03523102,-118.4569835
62476,MAIN,3/26/12,4845 EXCELENTE DR,10' W/CL EXCELENTE DR,155' S/CL SENTAR RD,8,D.I.,1996,0,102809,RUST HOLE,1,,,FAIR,BF-SLURRY,LAROCHELLE,168-099,10,30,,34.15741317,-118.6171923
63897,MAIN,12/26/12,2300 AVON ST,9' EW AVON ST,68' NN CERRO GORDO,6,C.I.,1996,0,102785,,1,,,,CLAY,PRECIADO,144-213,5,15,"FOUND ROUND CRACK ON 6"" MAIN AT DCI BAILS REMOVE & INSTALLED 360 DEGREE REPAIR CLAMP & ALSO RETAP TWO 1"" COPPER SER.",34.09162295,-118.2454966
65248,MAIN,7/16/13,717 LINCOLN BLVD,20' SN ALLEY S/O VERNON,35' WW LINCOLN BLVD,6,C.I.,1996,0,103480,SPLIT,1,,,,,WASHINGTON,112-147,8,28,"CUT IN 5' OF 6"" D.I. & 2 MECHANICAL CPLGS. PUT MAIN BACK IN SVC PARTIALLY BACKFILLED EXC. RECEIVED BY 285.",33.99935156,-118.4642798
