LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,JEROME E HORTON
LOS ANGELES,9002900A,4264,113,N,1537,POLLING PLACE,119,45
LOS ANGELES,9002900A,4264,113,N,0,VBM PORTION,434,165
LOS ANGELES,9002900A,4264,113,N,1537,TOTAL,553,210
LOS ANGELES,9002907A,4266,82,N,496,POLLING PLACE,49,15
LOS ANGELES,9002907A,4266,82,N,0,VBM PORTION,90,37
LOS ANGELES,9002907A,4266,82,N,496,TOTAL,139,52
LOS ANGELES,9002908A,4267,148,N,1234,POLLING PLACE,93,59
LOS ANGELES,9002908A,4267,148,N,0,VBM PORTION,79,56
LOS ANGELES,9002908A,4267,148,N,1234,TOTAL,172,115
LOS ANGELES,9002910A,4268,176,N,827,POLLING PLACE,51,28
LOS ANGELES,9002910A,4268,176,N,0,VBM PORTION,46,27
LOS ANGELES,9002910A,4268,176,N,827,TOTAL,97,55
LOS ANGELES,9002913A,4269,114,N,1242,POLLING PLACE,106,47
LOS ANGELES,9002913A,4269,114,N,0,VBM PORTION,93,46
LOS ANGELES,9002913A,4269,114,N,1242,TOTAL,199,93
LOS ANGELES,9002917A,4270,114,N,742,POLLING PLACE,85,39
LOS ANGELES,9002917A,4270,114,N,0,VBM PORTION,89,39
LOS ANGELES,9002917A,4270,114,N,742,TOTAL,174,78
LOS ANGELES,9002917D,4271,114,N,757,POLLING PLACE,117,55
LOS ANGELES,9002917D,4271,114,N,0,VBM PORTION,87,54
LOS ANGELES,9002917D,4271,114,N,757,TOTAL,204,109
LOS ANGELES,9002921A,4272,154,N,749,POLLING PLACE,106,62
LOS ANGELES,9002921A,4272,154,N,0,VBM PORTION,72,42
LOS ANGELES,9002921A,4272,154,N,749,TOTAL,178,104
LOS ANGELES,9002927A,4273,148,N,991,POLLING PLACE,79,40
LOS ANGELES,9002927A,4273,148,N,0,VBM PORTION,40,24
LOS ANGELES,9002927A,4273,148,N,991,TOTAL,119,64
LOS ANGELES,9002929A,4274,152,N,766,POLLING PLACE,41,19
LOS ANGELES,9002929A,4274,152,N,0,VBM PORTION,5,3
LOS ANGELES,9002929A,4274,152,N,766,TOTAL,46,22
LOS ANGELES,9002952A,4275,103,N,1262,POLLING PLACE,95,45
LOS ANGELES,9002952A,4275,103,N,0,VBM PORTION,76,39
LOS ANGELES,9002952A,4275,103,N,1262,TOTAL,171,84
LOS ANGELES,9002954A,4276,116,N,1255,POLLING PLACE,100,46
LOS ANGELES,9002954A,4276,116,N,0,VBM PORTION,131,61
LOS ANGELES,9002954A,4276,116,N,1255,TOTAL,231,107
LOS ANGELES,9002968A,4277,14,N,1181,POLLING PLACE,141,51
LOS ANGELES,9002968A,4277,14,N,0,VBM PORTION,132,53
LOS ANGELES,9002968A,4277,14,N,1181,TOTAL,273,104
LOS ANGELES,9002988A,4278,19,N,1029,POLLING PLACE,55,29
LOS ANGELES,9002988A,4278,19,N,0,VBM PORTION,30,13
LOS ANGELES,9002988A,4278,19,N,1029,TOTAL,85,42
LOS ANGELES,9003029C,4279,174,N,1096,POLLING PLACE,59,39
LOS ANGELES,9003029C,4279,174,N,0,VBM PORTION,42,27
LOS ANGELES,9003029C,4279,174,N,1096,TOTAL,101,66
LOS ANGELES,9003036A,4280,116,N,647,POLLING PLACE,94,48
LOS ANGELES,9003036A,4280,116,N,0,VBM PORTION,57,28
LOS ANGELES,9003036A,4280,116,N,647,TOTAL,151,76
LOS ANGELES,9003036C,4281,114,N,192,POLLING PLACE,17,8
LOS ANGELES,9003036C,4281,114,N,0,VBM PORTION,13,6
LOS ANGELES,9003036C,4281,114,N,192,TOTAL,30,14
LOS ANGELES,9003050A,4282,116,N,781,POLLING PLACE,137,91
LOS ANGELES,9003050A,4282,116,N,0,VBM PORTION,61,35
LOS ANGELES,9003050A,4282,116,N,781,TOTAL,198,126
LOS ANGELES,9003055A,4283,14,N,1402,POLLING PLACE,235,83
LOS ANGELES,9003055A,4283,14,N,0,VBM PORTION,143,49
LOS ANGELES,9003055A,4283,14,N,1402,TOTAL,378,132
LOS ANGELES,9003072A,4284,158,N,947,POLLING PLACE,127,54
LOS ANGELES,9003072A,4284,158,N,0,VBM PORTION,115,56
LOS ANGELES,9003072A,4284,158,N,947,TOTAL,242,110
LOS ANGELES,9003077A,4285,108,N,1515,POLLING PLACE,13,6
LOS ANGELES,9003077A,4285,108,N,0,VBM PORTION,2,2
LOS ANGELES,9003077A,4285,108,N,1515,TOTAL,15,8
LOS ANGELES,9003077C,4286,108,N,860,POLLING PLACE,82,46
LOS ANGELES,9003077C,4286,108,N,0,VBM PORTION,91,53
LOS ANGELES,9003077C,4286,108,N,860,TOTAL,173,99
LOS ANGELES,9003088A,4287,14,N,816,POLLING PLACE,88,25
LOS ANGELES,9003088A,4287,14,N,0,VBM PORTION,86,35
LOS ANGELES,9003088A,4287,14,N,816,TOTAL,174,60
LOS ANGELES,9003122A,4288,56,N,1159,POLLING PLACE,148,56
LOS ANGELES,9003122A,4288,56,N,0,VBM PORTION,156,73
LOS ANGELES,9003122A,4288,56,N,1159,TOTAL,304,129
LOS ANGELES,9003128A,4289,57,N,934,POLLING PLACE,101,26
LOS ANGELES,9003128A,4289,57,N,0,VBM PORTION,131,50
LOS ANGELES,9003128A,4289,57,N,934,TOTAL,232,76
LOS ANGELES,9003129A,4290,57,N,1118,POLLING PLACE,134,48
LOS ANGELES,9003129A,4290,57,N,0,VBM PORTION,112,40
LOS ANGELES,9003129A,4290,57,N,1118,TOTAL,246,88
LOS ANGELES,9003150A,4291,108,N,954,POLLING PLACE,25,14
LOS ANGELES,9003150A,4291,108,N,0,VBM PORTION,20,13
LOS ANGELES,9003150A,4291,108,N,954,TOTAL,45,27
LOS ANGELES,9003168A,4292,90,N,873,POLLING PLACE,103,54
LOS ANGELES,9003168A,4292,90,N,0,VBM PORTION,66,28
LOS ANGELES,9003168A,4292,90,N,873,TOTAL,169,82
LOS ANGELES,9003181A,4293,82,N,1091,POLLING PLACE,169,92
LOS ANGELES,9003181A,4293,82,N,0,VBM PORTION,129,72
LOS ANGELES,9003181A,4293,82,N,1091,TOTAL,298,164
LOS ANGELES,9003184A,4294,103,N,1279,POLLING PLACE,98,56
LOS ANGELES,9003184A,4294,103,N,0,VBM PORTION,86,52
LOS ANGELES,9003184A,4294,103,N,1279,TOTAL,184,108
LOS ANGELES,9003185A,4295,95,N,1026,POLLING PLACE,128,51
LOS ANGELES,9003185A,4295,95,N,0,VBM PORTION,104,52
LOS ANGELES,9003185A,4295,95,N,1026,TOTAL,232,103
LOS ANGELES,9003197A,4296,154,N,906,POLLING PLACE,126,54
LOS ANGELES,9003197A,4296,154,N,0,VBM PORTION,134,79
LOS ANGELES,9003197A,4296,154,N,906,TOTAL,260,133
LOS ANGELES,9003201A,4297,154,N,780,POLLING PLACE,117,74
LOS ANGELES,9003201A,4297,154,N,0,VBM PORTION,80,49
LOS ANGELES,9003201A,4297,154,N,780,TOTAL,197,123
LOS ANGELES,9003202A,4298,154,N,792,POLLING PLACE,189,111
LOS ANGELES,9003202A,4298,154,N,0,VBM PORTION,69,45
LOS ANGELES,9003202A,4298,154,N,792,TOTAL,258,156
LOS ANGELES,9003206A,4299,82,N,510,POLLING PLACE,58,29
LOS ANGELES,9003206A,4299,82,N,0,VBM PORTION,53,14
LOS ANGELES,9003206A,4299,82,N,510,TOTAL,111,43
LOS ANGELES,9003210A,4300,148,N,715,POLLING PLACE,11,8
LOS ANGELES,9003210A,4300,148,N,0,VBM PORTION,7,3
LOS ANGELES,9003210A,4300,148,N,715,TOTAL,18,11
LOS ANGELES,9003218B,4301,56,N,1243,POLLING PLACE,121,35
LOS ANGELES,9003218B,4301,56,N,0,VBM PORTION,147,61
LOS ANGELES,9003218B,4301,56,N,1243,TOTAL,268,96
LOS ANGELES,9003220A,4302,173,N,621,POLLING PLACE,38,17
LOS ANGELES,9003220A,4302,173,N,0,VBM PORTION,22,15
LOS ANGELES,9003220A,4302,173,N,621,TOTAL,60,32
LOS ANGELES,9003228A,4303,63,N,1285,POLLING PLACE,86,32
LOS ANGELES,9003228A,4303,63,N,0,VBM PORTION,82,37
LOS ANGELES,9003228A,4303,63,N,1285,TOTAL,168,69
LOS ANGELES,9003229A,4304,116,N,1014,POLLING PLACE,129,64
LOS ANGELES,9003229A,4304,116,N,0,VBM PORTION,108,66
LOS ANGELES,9003229A,4304,116,N,1014,TOTAL,237,130
LOS ANGELES,9003235A,4305,154,N,859,POLLING PLACE,78,45
LOS ANGELES,9003235A,4305,154,N,0,VBM PORTION,53,34
LOS ANGELES,9003235A,4305,154,N,859,TOTAL,131,79
LOS ANGELES,9003238A,4306,63,N,767,POLLING PLACE,62,34
LOS ANGELES,9003238A,4306,63,N,0,VBM PORTION,63,36
LOS ANGELES,9003238A,4306,63,N,767,TOTAL,125,70
LOS ANGELES,9003240A,4307,148,N,911,POLLING PLACE,73,38
LOS ANGELES,9003240A,4307,148,N,0,VBM PORTION,30,20
LOS ANGELES,9003240A,4307,148,N,911,TOTAL,103,58
LOS ANGELES,9003278A,4308,157,N,1113,POLLING PLACE,150,72
LOS ANGELES,9003278A,4308,157,N,0,VBM PORTION,267,139
LOS ANGELES,9003278A,4308,157,N,1113,TOTAL,417,211
LOS ANGELES,9003280A,4309,157,N,1114,POLLING PLACE,127,63
LOS ANGELES,9003280A,4309,157,N,0,VBM PORTION,108,63
LOS ANGELES,9003280A,4309,157,N,1114,TOTAL,235,126
LOS ANGELES,9003309A,4310,95,N,1018,POLLING PLACE,61,38
LOS ANGELES,9003309A,4310,95,N,0,VBM PORTION,36,19
LOS ANGELES,9003309A,4310,95,N,1018,TOTAL,97,57
LOS ANGELES,9003351A,4311,82,N,781,POLLING PLACE,99,65
LOS ANGELES,9003351A,4311,82,N,0,VBM PORTION,101,47
LOS ANGELES,9003351A,4311,82,N,781,TOTAL,200,112
LOS ANGELES,9003368A,4312,158,N,966,POLLING PLACE,171,76
LOS ANGELES,9003368A,4312,158,N,0,VBM PORTION,108,53
LOS ANGELES,9003368A,4312,158,N,966,TOTAL,279,129
LOS ANGELES,9003374A,4313,26,N,1255,POLLING PLACE,98,44
LOS ANGELES,9003374A,4313,26,N,0,VBM PORTION,90,38
LOS ANGELES,9003374A,4313,26,N,1255,TOTAL,188,82
LOS ANGELES,9003406A,4314,157,N,908,POLLING PLACE,122,48
LOS ANGELES,9003406A,4314,157,N,0,VBM PORTION,74,30
LOS ANGELES,9003406A,4314,157,N,908,TOTAL,196,78
LOS ANGELES,9003417A,4315,190,N,1109,POLLING PLACE,91,44
LOS ANGELES,9003417A,4315,190,N,0,VBM PORTION,50,27
LOS ANGELES,9003417A,4315,190,N,1109,TOTAL,141,71
LOS ANGELES,9003431A,4316,82,N,827,POLLING PLACE,96,44
LOS ANGELES,9003431A,4316,82,N,0,VBM PORTION,168,75
LOS ANGELES,9003431A,4316,82,N,827,TOTAL,264,119
LOS ANGELES,9003448A,4317,19,N,944,POLLING PLACE,48,32
LOS ANGELES,9003448A,4317,19,N,0,VBM PORTION,74,48
LOS ANGELES,9003448A,4317,19,N,944,TOTAL,122,80
LOS ANGELES,9003458B,4318,190,N,700,POLLING PLACE,50,23
LOS ANGELES,9003458B,4318,190,N,0,VBM PORTION,49,27
LOS ANGELES,9003458B,4318,190,N,700,TOTAL,99,50
LOS ANGELES,9003458D,4319,190,N,1218,POLLING PLACE,76,33
LOS ANGELES,9003458D,4319,190,N,0,VBM PORTION,63,23
LOS ANGELES,9003458D,4319,190,N,1218,TOTAL,139,56
LOS ANGELES,9003465A,4320,56,N,449,POLLING PLACE,42,21
LOS ANGELES,9003465A,4320,56,N,0,VBM PORTION,79,32
LOS ANGELES,9003465A,4320,56,N,449,TOTAL,121,53
LOS ANGELES,9003466A,4321,14,N,587,POLLING PLACE,65,31
LOS ANGELES,9003466A,4321,14,N,0,VBM PORTION,95,40
LOS ANGELES,9003466A,4321,14,N,587,TOTAL,160,71
LOS ANGELES,9003468A,4322,82,N,483,POLLING PLACE,73,37
LOS ANGELES,9003468A,4322,82,N,0,VBM PORTION,81,43
LOS ANGELES,9003468A,4322,82,N,483,TOTAL,154,80
LOS ANGELES,9003518A,4323,90,N,1097,POLLING PLACE,68,28
LOS ANGELES,9003518A,4323,90,N,0,VBM PORTION,51,27
LOS ANGELES,9003518A,4323,90,N,1097,TOTAL,119,55
LOS ANGELES,9003520B,4324,41,N,1158,POLLING PLACE,86,44
LOS ANGELES,9003520B,4324,41,N,0,VBM PORTION,76,51
LOS ANGELES,9003520B,4324,41,N,1158,TOTAL,162,95
LOS ANGELES,9003552A,4325,108,N,1004,POLLING PLACE,28,16
LOS ANGELES,9003552A,4325,108,N,0,VBM PORTION,18,11
LOS ANGELES,9003552A,4325,108,N,1004,TOTAL,46,27
LOS ANGELES,9003600A,4326,56,N,1165,POLLING PLACE,141,49
LOS ANGELES,9003600A,4326,56,N,0,VBM PORTION,128,53
LOS ANGELES,9003600A,4326,56,N,1165,TOTAL,269,102
LOS ANGELES,9003663A,4331,178,N,1039,POLLING PLACE,80,56
LOS ANGELES,9003663A,4331,178,N,0,VBM PORTION,48,29
LOS ANGELES,9003663A,4331,178,N,1039,TOTAL,128,85
LOS ANGELES,9003674E,4332,116,N,955,POLLING PLACE,38,28
LOS ANGELES,9003674E,4332,116,N,0,VBM PORTION,51,31
LOS ANGELES,9003674E,4332,116,N,955,TOTAL,89,59
LOS ANGELES,9003681A,4333,56,N,1274,POLLING PLACE,81,41
LOS ANGELES,9003681A,4333,56,N,0,VBM PORTION,145,73
LOS ANGELES,9003681A,4333,56,N,1274,TOTAL,226,114
LOS ANGELES,9003683A,4334,56,N,1412,POLLING PLACE,120,39
LOS ANGELES,9003683A,4334,56,N,0,VBM PORTION,157,75
LOS ANGELES,9003683A,4334,56,N,1412,TOTAL,277,114
LOS ANGELES,9003742A,4335,178,N,892,POLLING PLACE,36,21
LOS ANGELES,9003742A,4335,178,N,0,VBM PORTION,19,15
LOS ANGELES,9003742A,4335,178,N,892,TOTAL,55,36
LOS ANGELES,9003763A,4336,103,N,1095,POLLING PLACE,47,27
LOS ANGELES,9003763A,4336,103,N,0,VBM PORTION,122,62
LOS ANGELES,9003763A,4336,103,N,1095,TOTAL,169,89
LOS ANGELES,9003814A,4337,41,N,909,POLLING PLACE,53,26
LOS ANGELES,9003814A,4337,41,N,0,VBM PORTION,58,25
LOS ANGELES,9003814A,4337,41,N,909,TOTAL,111,51
LOS ANGELES,9003866A,4338,174,N,1050,POLLING PLACE,80,45
LOS ANGELES,9003866A,4338,174,N,0,VBM PORTION,48,29
LOS ANGELES,9003866A,4338,174,N,1050,TOTAL,128,74
LOS ANGELES,9003886A,4339,105,N,604,POLLING PLACE,16,8
LOS ANGELES,9003886A,4339,105,N,0,VBM PORTION,35,24
LOS ANGELES,9003886A,4339,105,N,604,TOTAL,51,32
LOS ANGELES,9003891C,4340,190,N,1104,POLLING PLACE,64,28
LOS ANGELES,9003891C,4340,190,N,0,VBM PORTION,74,33
LOS ANGELES,9003891C,4340,190,N,1104,TOTAL,138,61
LOS ANGELES,9003895A,4341,95,N,1319,POLLING PLACE,67,47
LOS ANGELES,9003895A,4341,95,N,0,VBM PORTION,65,40
LOS ANGELES,9003895A,4341,95,N,1319,TOTAL,132,87
LOS ANGELES,9003899A,4342,184,N,1449,POLLING PLACE,54,29
LOS ANGELES,9003899A,4342,184,N,0,VBM PORTION,131,73
LOS ANGELES,9003899A,4342,184,N,1449,TOTAL,185,102
LOS ANGELES,9003922A,4343,105,N,814,POLLING PLACE,13,5
LOS ANGELES,9003922A,4343,105,N,0,VBM PORTION,12,7
LOS ANGELES,9003922A,4343,105,N,814,TOTAL,25,12
LOS ANGELES,9003922B,4344,105,N,385,POLLING PLACE,10,6
LOS ANGELES,9003922B,4344,105,N,0,VBM PORTION,19,10
LOS ANGELES,9003922B,4344,105,N,385,TOTAL,29,16
LOS ANGELES,9003937B,4345,90,N,1033,POLLING PLACE,210,109
LOS ANGELES,9003937B,4345,90,N,0,VBM PORTION,117,58
LOS ANGELES,9003937B,4345,90,N,1033,TOTAL,327,167
LOS ANGELES,9003951B,4346,96,N,892,POLLING PLACE,54,22
LOS ANGELES,9003951B,4346,96,N,0,VBM PORTION,47,19
LOS ANGELES,9003951B,4346,96,N,892,TOTAL,101,41
LOS ANGELES,9003952A,4347,103,N,1041,POLLING PLACE,83,32
LOS ANGELES,9003952A,4347,103,N,0,VBM PORTION,48,19
LOS ANGELES,9003952A,4347,103,N,1041,TOTAL,131,51
LOS ANGELES,9003958A,4348,86,N,1264,POLLING PLACE,106,47
LOS ANGELES,9003958A,4348,86,N,0,VBM PORTION,117,67
LOS ANGELES,9003958A,4348,86,N,1264,TOTAL,223,114
LOS ANGELES,9003961A,4349,103,N,1110,POLLING PLACE,86,37
LOS ANGELES,9003961A,4349,103,N,0,VBM PORTION,52,30
LOS ANGELES,9003961A,4349,103,N,1110,TOTAL,138,67
LOS ANGELES,9003969C,4350,116,N,1055,POLLING PLACE,71,39
LOS ANGELES,9003969C,4350,116,N,0,VBM PORTION,29,21
LOS ANGELES,9003969C,4350,116,N,1055,TOTAL,100,60
LOS ANGELES,9003988A,4351,89,N,915,POLLING PLACE,77,48
LOS ANGELES,9003988A,4351,89,N,0,VBM PORTION,53,27
LOS ANGELES,9003988A,4351,89,N,915,TOTAL,130,75
LOS ANGELES,9004090A,4352,90,N,886,POLLING PLACE,60,27
LOS ANGELES,9004090A,4352,90,N,0,VBM PORTION,34,22
LOS ANGELES,9004090A,4352,90,N,886,TOTAL,94,49
LOS ANGELES,9004116A,4353,158,N,978,POLLING PLACE,95,47
LOS ANGELES,9004116A,4353,158,N,0,VBM PORTION,78,38
LOS ANGELES,9004116A,4353,158,N,978,TOTAL,173,85
LOS ANGELES,9004120B,4354,95,N,545,POLLING PLACE,35,13
LOS ANGELES,9004120B,4354,95,N,0,VBM PORTION,8,6
LOS ANGELES,9004120B,4354,95,N,545,TOTAL,43,19
LOS ANGELES,9004210A,4357,53,N,975,POLLING PLACE,117,52
LOS ANGELES,9004210A,4357,53,N,0,VBM PORTION,88,35
LOS ANGELES,9004210A,4357,53,N,975,TOTAL,205,87
LOS ANGELES,9004215A,4359,188,N,935,POLLING PLACE,113,60
LOS ANGELES,9004215A,4359,188,N,0,VBM PORTION,122,61
LOS ANGELES,9004215A,4359,188,N,935,TOTAL,235,121
LOS ANGELES,9004216A,4360,81,N,1189,POLLING PLACE,52,28
LOS ANGELES,9004216A,4360,81,N,0,VBM PORTION,58,34
LOS ANGELES,9004216A,4360,81,N,1189,TOTAL,110,62
LOS ANGELES,9004217A,4361,57,N,1159,POLLING PLACE,181,51
LOS ANGELES,9004217A,4361,57,N,0,VBM PORTION,133,56
LOS ANGELES,9004217A,4361,57,N,1159,TOTAL,314,107
LOS ANGELES,9004218A,4362,113,N,624,POLLING PLACE,87,39
LOS ANGELES,9004218A,4362,113,N,0,VBM PORTION,48,20
LOS ANGELES,9004218A,4362,113,N,624,TOTAL,135,59
LOS ANGELES,9004229A,4364,81,N,1010,POLLING PLACE,69,32
LOS ANGELES,9004229A,4364,81,N,0,VBM PORTION,60,39
LOS ANGELES,9004229A,4364,81,N,1010,TOTAL,129,71
LOS ANGELES,9004230A,4365,101,N,760,POLLING PLACE,83,43
LOS ANGELES,9004230A,4365,101,N,0,VBM PORTION,80,48
LOS ANGELES,9004230A,4365,101,N,760,TOTAL,163,91
LOS ANGELES,9004232A,4366,184,N,1372,POLLING PLACE,88,47
LOS ANGELES,9004232A,4366,184,N,0,VBM PORTION,89,51
LOS ANGELES,9004232A,4366,184,N,1372,TOTAL,177,98
LOS ANGELES,9004233B,4367,190,N,1328,POLLING PLACE,67,33
LOS ANGELES,9004233B,4367,190,N,0,VBM PORTION,56,36
LOS ANGELES,9004233B,4367,190,N,1328,TOTAL,123,69
LOS ANGELES,9004234A,4368,14,N,1263,POLLING PLACE,100,43
LOS ANGELES,9004234A,4368,14,N,0,VBM PORTION,142,52
LOS ANGELES,9004234A,4368,14,N,1263,TOTAL,242,95
LOS ANGELES,9004237A,4369,40,N,1167,POLLING PLACE,147,75
LOS ANGELES,9004237A,4369,40,N,0,VBM PORTION,124,64
LOS ANGELES,9004237A,4369,40,N,1167,TOTAL,271,139
LOS ANGELES,9004239A,4370,41,N,1230,POLLING PLACE,84,38
LOS ANGELES,9004239A,4370,41,N,0,VBM PORTION,107,51
LOS ANGELES,9004239A,4370,41,N,1230,TOTAL,191,89
LOS ANGELES,9004240A,4371,56,N,1507,POLLING PLACE,60,23
LOS ANGELES,9004240A,4371,56,N,0,VBM PORTION,146,66
LOS ANGELES,9004240A,4371,56,N,1507,TOTAL,206,89
LOS ANGELES,9004245A,4372,13,N,1187,POLLING PLACE,120,65
LOS ANGELES,9004245A,4372,13,N,0,VBM PORTION,131,61
LOS ANGELES,9004245A,4372,13,N,1187,TOTAL,251,126
LOS ANGELES,9005003A,4373,103,N,1097,POLLING PLACE,54,22
LOS ANGELES,9005003A,4373,103,N,0,VBM PORTION,128,53
LOS ANGELES,9005003A,4373,103,N,1097,TOTAL,182,75
LOS ANGELES,9005006A,4374,103,N,1078,POLLING PLACE,156,46
LOS ANGELES,9005006A,4374,103,N,0,VBM PORTION,130,53
LOS ANGELES,9005006A,4374,103,N,1078,TOTAL,286,99
LOS ANGELES,9005012A,4375,103,N,1187,POLLING PLACE,92,48
LOS ANGELES,9005012A,4375,103,N,0,VBM PORTION,86,43
LOS ANGELES,9005012A,4375,103,N,1187,TOTAL,178,91
LOS ANGELES,9005014A,4376,103,N,1304,POLLING PLACE,92,45
LOS ANGELES,9005014A,4376,103,N,0,VBM PORTION,93,49
LOS ANGELES,9005014A,4376,103,N,1304,TOTAL,185,94
LOS ANGELES,9005016A,4377,95,N,1470,POLLING PLACE,89,40
LOS ANGELES,9005016A,4377,95,N,0,VBM PORTION,176,84
LOS ANGELES,9005016A,4377,95,N,1470,TOTAL,265,124
LOS ANGELES,9005022A,4378,96,N,1434,POLLING PLACE,147,60
LOS ANGELES,9005022A,4378,96,N,0,VBM PORTION,146,74
LOS ANGELES,9005022A,4378,96,N,1434,TOTAL,293,134
LOS ANGELES,9005045A,4379,186,N,1387,POLLING PLACE,66,24
LOS ANGELES,9005045A,4379,186,N,0,VBM PORTION,61,41
LOS ANGELES,9005045A,4379,186,N,1387,TOTAL,127,65
LOS ANGELES,9005113B,6220,45,Y,2,POLLING PLACE,0,0
LOS ANGELES,9005113B,6220,45,Y,0,VBM PORTION,0,0
LOS ANGELES,9005113B,6220,45,Y,2,TOTAL,0,0
LOS ANGELES,9005117A,4381,45,N,1327,POLLING PLACE,96,50
LOS ANGELES,9005117A,4381,45,N,0,VBM PORTION,118,63
LOS ANGELES,9005117A,4381,45,N,1327,TOTAL,214,113
LOS ANGELES,9005118D,4382,41,N,942,POLLING PLACE,70,44
LOS ANGELES,9005118D,4382,41,N,0,VBM PORTION,27,15
LOS ANGELES,9005118D,4382,41,N,942,TOTAL,97,59
LOS ANGELES,9005124A,4383,41,N,736,POLLING PLACE,58,27
LOS ANGELES,9005124A,4383,41,N,0,VBM PORTION,32,14
LOS ANGELES,9005124A,4383,41,N,736,TOTAL,90,41
LOS ANGELES,9005136A,4384,63,N,867,POLLING PLACE,81,37
LOS ANGELES,9005136A,4384,63,N,0,VBM PORTION,72,38
LOS ANGELES,9005136A,4384,63,N,867,TOTAL,153,75
LOS ANGELES,9005139A,4385,63,N,1312,POLLING PLACE,110,53
LOS ANGELES,9005139A,4385,63,N,0,VBM PORTION,79,52
LOS ANGELES,9005139A,4385,63,N,1312,TOTAL,189,105
LOS ANGELES,9005140A,4386,62,N,1158,POLLING PLACE,124,61
LOS ANGELES,9005140A,4386,62,N,0,VBM PORTION,91,45
LOS ANGELES,9005140A,4386,62,N,1158,TOTAL,215,106
LOS ANGELES,9005142A,4387,63,N,1238,POLLING PLACE,145,56
LOS ANGELES,9005142A,4387,63,N,0,VBM PORTION,101,40
LOS ANGELES,9005142A,4387,63,N,1238,TOTAL,246,96
LOS ANGELES,9005145A,4388,63,N,1159,POLLING PLACE,98,44
LOS ANGELES,9005145A,4388,63,N,0,VBM PORTION,116,64
LOS ANGELES,9005145A,4388,63,N,1159,TOTAL,214,108
LOS ANGELES,9005147A,4389,62,N,1212,POLLING PLACE,71,38
LOS ANGELES,9005147A,4389,62,N,0,VBM PORTION,47,34
LOS ANGELES,9005147A,4389,62,N,1212,TOTAL,118,72
LOS ANGELES,9005151B,4390,62,N,934,POLLING PLACE,120,52
LOS ANGELES,9005151B,4390,62,N,0,VBM PORTION,85,49
LOS ANGELES,9005151B,4390,62,N,934,TOTAL,205,101
LOS ANGELES,9005152A,4391,63,N,1190,POLLING PLACE,126,63
LOS ANGELES,9005152A,4391,63,N,0,VBM PORTION,96,48
LOS ANGELES,9005152A,4391,63,N,1190,TOTAL,222,111
LOS ANGELES,9005155A,4392,63,N,1337,POLLING PLACE,131,64
LOS ANGELES,9005155A,4392,63,N,0,VBM PORTION,88,39
LOS ANGELES,9005155A,4392,63,N,1337,TOTAL,219,103
LOS ANGELES,9005159A,4393,63,N,1290,POLLING PLACE,131,50
LOS ANGELES,9005159A,4393,63,N,0,VBM PORTION,133,55
LOS ANGELES,9005159A,4393,63,N,1290,TOTAL,264,105
LOS ANGELES,9005187A,4394,62,N,1152,POLLING PLACE,105,57
LOS ANGELES,9005187A,4394,62,N,0,VBM PORTION,94,42
LOS ANGELES,9005187A,4394,62,N,1152,TOTAL,199,99
LOS ANGELES,9005196A,4397,63,N,1109,POLLING PLACE,122,50
LOS ANGELES,9005196A,4397,63,N,0,VBM PORTION,106,62
LOS ANGELES,9005196A,4397,63,N,1109,TOTAL,228,112
LOS ANGELES,9005199A,4398,63,N,950,POLLING PLACE,114,51
LOS ANGELES,9005199A,4398,63,N,0,VBM PORTION,101,47
LOS ANGELES,9005199A,4398,63,N,950,TOTAL,215,98
LOS ANGELES,9005204A,4399,159,N,929,POLLING PLACE,86,54
LOS ANGELES,9005204A,4399,159,N,0,VBM PORTION,66,43
LOS ANGELES,9005204A,4399,159,N,929,TOTAL,152,97
LOS ANGELES,9005205B,4400,159,N,720,POLLING PLACE,58,37
LOS ANGELES,9005205B,4400,159,N,0,VBM PORTION,26,20
LOS ANGELES,9005205B,4400,159,N,720,TOTAL,84,57
LOS ANGELES,9005217B,4401,149,N,1021,POLLING PLACE,42,16
LOS ANGELES,9005217B,4401,149,N,0,VBM PORTION,20,13
LOS ANGELES,9005217B,4401,149,N,1021,TOTAL,62,29
LOS ANGELES,9005284A,4402,176,N,720,POLLING PLACE,54,13
LOS ANGELES,9005284A,4402,176,N,0,VBM PORTION,78,40
LOS ANGELES,9005284A,4402,176,N,720,TOTAL,132,53
LOS ANGELES,9005291B,4403,114,N,847,POLLING PLACE,67,33
LOS ANGELES,9005291B,4403,114,N,0,VBM PORTION,90,43
LOS ANGELES,9005291B,4403,114,N,847,TOTAL,157,76
LOS ANGELES,9005293A,4404,114,N,1274,POLLING PLACE,122,60
LOS ANGELES,9005293A,4404,114,N,0,VBM PORTION,108,62
LOS ANGELES,9005293A,4404,114,N,1274,TOTAL,230,122
LOS ANGELES,9005299B,4405,86,N,1397,POLLING PLACE,140,62
LOS ANGELES,9005299B,4405,86,N,0,VBM PORTION,107,61
LOS ANGELES,9005299B,4405,86,N,1397,TOTAL,247,123
LOS ANGELES,9005303A,4406,116,N,1102,POLLING PLACE,78,41
LOS ANGELES,9005303A,4406,116,N,0,VBM PORTION,108,49
LOS ANGELES,9005303A,4406,116,N,1102,TOTAL,186,90
LOS ANGELES,9005305A,4407,86,N,997,POLLING PLACE,98,42
