LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,TODD S ROGERS,BOB OLMSTED,JIM MCDONNELL,LOU VINCE,PAUL TANAKA,JAMES HELLMOLD,PATRICK L GOMEZ
LOS ANGELES,9001417A,3694,108,N,1134,TOTAL,49,3,3,12,4,7,2,5
LOS ANGELES,9001418A,3695,82,N,966,POLLING PLACE,99,3,6,56,5,9,2,0
LOS ANGELES,9001418A,3695,82,N,0,VBM PORTION,132,3,5,57,2,13,9,0
LOS ANGELES,9001418A,3695,82,N,966,TOTAL,231,6,11,113,7,22,11,0
LOS ANGELES,9001419A,3696,90,N,1270,POLLING PLACE,102,4,7,10,9,24,8,18
LOS ANGELES,9001419A,3696,90,N,0,VBM PORTION,58,5,2,16,3,5,9,5
LOS ANGELES,9001419A,3696,90,N,1270,TOTAL,160,9,9,26,12,29,17,23
LOS ANGELES,9001421A,3697,81,N,877,POLLING PLACE,87,3,9,37,7,9,6,2
LOS ANGELES,9001421A,3697,81,N,0,VBM PORTION,41,0,3,15,5,6,4,0
LOS ANGELES,9001421A,3697,81,N,877,TOTAL,128,3,12,52,12,15,10,2
LOS ANGELES,9001422A,3698,81,N,1024,POLLING PLACE,58,0,5,30,6,5,0,2
LOS ANGELES,9001422A,3698,81,N,0,VBM PORTION,57,2,6,21,1,5,4,1
LOS ANGELES,9001422A,3698,81,N,1024,TOTAL,115,2,11,51,7,10,4,3
LOS ANGELES,9001423C,3699,176,N,736,POLLING PLACE,89,3,6,24,1,39,4,5
LOS ANGELES,9001423C,3699,176,N,0,VBM PORTION,97,8,5,30,0,48,0,2
LOS ANGELES,9001423C,3699,176,N,736,TOTAL,186,11,11,54,1,87,4,7
LOS ANGELES,9001428A,3700,81,N,1260,POLLING PLACE,106,9,3,42,14,12,7,4
LOS ANGELES,9001428A,3700,81,N,0,VBM PORTION,88,4,3,48,8,2,4,0
LOS ANGELES,9001428A,3700,81,N,1260,TOTAL,194,13,6,90,22,14,11,4
LOS ANGELES,9001429A,3701,81,N,1308,POLLING PLACE,102,7,4,41,15,11,3,4
LOS ANGELES,9001429A,3701,81,N,0,VBM PORTION,95,5,1,39,8,13,2,2
LOS ANGELES,9001429A,3701,81,N,1308,TOTAL,197,12,5,80,23,24,5,6
LOS ANGELES,9001433A,3702,81,N,1301,POLLING PLACE,113,2,10,51,11,7,7,3
LOS ANGELES,9001433A,3702,81,N,0,VBM PORTION,105,4,8,51,9,4,5,0
LOS ANGELES,9001433A,3702,81,N,1301,TOTAL,218,6,18,102,20,11,12,3
LOS ANGELES,9001434A,3703,177,N,1086,POLLING PLACE,81,4,3,48,1,10,3,3
LOS ANGELES,9001434A,3703,177,N,0,VBM PORTION,52,5,0,22,2,9,3,4
LOS ANGELES,9001434A,3703,177,N,1086,TOTAL,133,9,3,70,3,19,6,7
LOS ANGELES,9001435C,3704,81,N,1221,POLLING PLACE,109,0,7,49,11,12,4,6
LOS ANGELES,9001435C,3704,81,N,0,VBM PORTION,93,4,10,31,8,7,7,2
LOS ANGELES,9001435C,3704,81,N,1221,TOTAL,202,4,17,80,19,19,11,8
LOS ANGELES,9001436A,3705,81,N,622,POLLING PLACE,50,0,0,28,0,7,1,2
LOS ANGELES,9001436A,3705,81,N,0,VBM PORTION,19,0,1,8,1,1,3,1
LOS ANGELES,9001436A,3705,81,N,622,TOTAL,69,0,1,36,1,8,4,3
LOS ANGELES,9001436B,3706,81,N,916,POLLING PLACE,78,3,5,36,9,3,6,2
LOS ANGELES,9001436B,3706,81,N,0,VBM PORTION,72,1,1,33,10,4,8,2
LOS ANGELES,9001436B,3706,81,N,916,TOTAL,150,4,6,69,19,7,14,4
LOS ANGELES,9001438A,3707,82,N,1260,POLLING PLACE,92,2,7,40,10,7,5,4
LOS ANGELES,9001438A,3707,82,N,0,VBM PORTION,119,6,7,43,16,10,5,4
LOS ANGELES,9001438A,3707,82,N,1260,TOTAL,211,8,14,83,26,17,10,8
LOS ANGELES,9001439B,3708,178,N,825,POLLING PLACE,32,0,2,15,1,4,1,3
LOS ANGELES,9001439B,3708,178,N,0,VBM PORTION,21,4,1,6,2,1,0,3
LOS ANGELES,9001439B,3708,178,N,825,TOTAL,53,4,3,21,3,5,1,6
LOS ANGELES,9001441A,3709,82,N,1153,POLLING PLACE,104,4,6,41,10,10,9,4
LOS ANGELES,9001441A,3709,82,N,0,VBM PORTION,76,2,5,36,5,4,7,2
LOS ANGELES,9001441A,3709,82,N,1153,TOTAL,180,6,11,77,15,14,16,6
LOS ANGELES,9001442A,3710,82,N,887,POLLING PLACE,56,1,2,23,7,6,6,0
LOS ANGELES,9001442A,3710,82,N,0,VBM PORTION,94,0,2,33,6,11,4,1
LOS ANGELES,9001442A,3710,82,N,887,TOTAL,150,1,4,56,13,17,10,1
LOS ANGELES,9001444A,3711,85,N,1344,POLLING PLACE,90,1,6,45,6,10,2,0
LOS ANGELES,9001444A,3711,85,N,0,VBM PORTION,108,3,7,52,9,8,3,3
LOS ANGELES,9001444A,3711,85,N,1344,TOTAL,198,4,13,97,15,18,5,3
LOS ANGELES,9001449A,3712,85,N,1321,POLLING PLACE,78,3,8,38,3,12,5,0
LOS ANGELES,9001449A,3712,85,N,0,VBM PORTION,102,4,9,34,10,6,5,2
LOS ANGELES,9001449A,3712,85,N,1321,TOTAL,180,7,17,72,13,18,10,2
LOS ANGELES,9001451A,3713,19,N,1146,POLLING PLACE,79,2,6,31,5,11,8,4
LOS ANGELES,9001451A,3713,19,N,0,VBM PORTION,53,1,5,19,4,6,5,2
LOS ANGELES,9001451A,3713,19,N,1146,TOTAL,132,3,11,50,9,17,13,6
LOS ANGELES,9001452A,3714,112,N,1542,POLLING PLACE,176,7,17,96,7,15,5,1
LOS ANGELES,9001452A,3714,112,N,0,VBM PORTION,170,11,12,72,13,11,12,2
LOS ANGELES,9001452A,3714,112,N,1542,TOTAL,346,18,29,168,20,26,17,3
LOS ANGELES,9001453A,3715,149,N,868,POLLING PLACE,70,2,4,21,5,3,9,20
LOS ANGELES,9001453A,3715,149,N,0,VBM PORTION,27,3,0,5,1,4,3,3
LOS ANGELES,9001453A,3715,149,N,868,TOTAL,97,5,4,26,6,7,12,23
LOS ANGELES,9001454A,3716,113,N,1115,POLLING PLACE,148,3,4,101,5,9,3,2
LOS ANGELES,9001454A,3716,113,N,0,VBM PORTION,156,4,9,86,6,17,3,1
LOS ANGELES,9001454A,3716,113,N,1115,TOTAL,304,7,13,187,11,26,6,3
LOS ANGELES,9001455A,3717,116,N,837,POLLING PLACE,112,3,11,56,4,12,1,2
LOS ANGELES,9001455A,3717,116,N,0,VBM PORTION,91,1,6,50,0,12,3,1
LOS ANGELES,9001455A,3717,116,N,837,TOTAL,203,4,17,106,4,24,4,3
LOS ANGELES,9001456A,3718,116,N,1346,POLLING PLACE,208,9,10,123,5,18,9,0
LOS ANGELES,9001456A,3718,116,N,0,VBM PORTION,171,4,4,90,2,16,5,4
LOS ANGELES,9001456A,3718,116,N,1346,TOTAL,379,13,14,213,7,34,14,4
LOS ANGELES,9001457A,3719,87,N,1309,POLLING PLACE,94,2,5,53,3,6,2,3
LOS ANGELES,9001457A,3719,87,N,0,VBM PORTION,149,4,7,56,7,24,6,1
LOS ANGELES,9001457A,3719,87,N,1309,TOTAL,243,6,12,109,10,30,8,4
LOS ANGELES,9001461A,3720,87,N,1084,POLLING PLACE,92,2,6,41,5,8,3,7
LOS ANGELES,9001461A,3720,87,N,0,VBM PORTION,78,2,3,34,5,4,5,2
LOS ANGELES,9001461A,3720,87,N,1084,TOTAL,170,4,9,75,10,12,8,9
LOS ANGELES,9001463A,3721,87,N,1205,POLLING PLACE,87,2,5,41,8,5,10,1
LOS ANGELES,9001463A,3721,87,N,0,VBM PORTION,121,6,10,49,4,11,7,0
LOS ANGELES,9001463A,3721,87,N,1205,TOTAL,208,8,15,90,12,16,17,1
LOS ANGELES,9001465C,3722,116,N,1308,POLLING PLACE,130,9,8,84,3,12,3,3
LOS ANGELES,9001465C,3722,116,N,0,VBM PORTION,191,8,8,96,1,21,7,1
LOS ANGELES,9001465C,3722,116,N,1308,TOTAL,321,17,16,180,4,33,10,4
LOS ANGELES,9001469A,3723,95,N,1019,POLLING PLACE,92,2,7,19,4,11,4,35
LOS ANGELES,9001469A,3723,95,N,0,VBM PORTION,36,1,1,7,6,4,3,11
LOS ANGELES,9001469A,3723,95,N,1019,TOTAL,128,3,8,26,10,15,7,46
LOS ANGELES,9001470B,3724,116,N,889,POLLING PLACE,66,1,4,22,5,8,8,7
LOS ANGELES,9001470B,3724,116,N,0,VBM PORTION,53,1,4,19,1,8,3,1
LOS ANGELES,9001470B,3724,116,N,889,TOTAL,119,2,8,41,6,16,11,8
LOS ANGELES,9001471A,3725,116,N,1177,POLLING PLACE,158,7,10,94,2,9,9,4
LOS ANGELES,9001471A,3725,116,N,0,VBM PORTION,156,6,8,90,5,6,9,2
LOS ANGELES,9001471A,3725,116,N,1177,TOTAL,314,13,18,184,7,15,18,6
LOS ANGELES,9001472A,3726,116,N,1345,POLLING PLACE,195,8,14,111,3,15,7,2
LOS ANGELES,9001472A,3726,116,N,0,VBM PORTION,175,9,9,66,3,10,12,1
LOS ANGELES,9001472A,3726,116,N,1345,TOTAL,370,17,23,177,6,25,19,3
LOS ANGELES,9001473A,3727,176,N,1069,POLLING PLACE,41,3,4,16,0,7,3,4
LOS ANGELES,9001473A,3727,176,N,0,VBM PORTION,44,2,2,12,2,10,2,3
LOS ANGELES,9001473A,3727,176,N,1069,TOTAL,85,5,6,28,2,17,5,7
LOS ANGELES,9001474C,3728,116,N,1046,POLLING PLACE,156,3,10,99,4,11,4,0
LOS ANGELES,9001474C,3728,116,N,0,VBM PORTION,154,6,12,56,4,17,5,0
LOS ANGELES,9001474C,3728,116,N,1046,TOTAL,310,9,22,155,8,28,9,0
LOS ANGELES,9001480A,3729,85,N,1249,POLLING PLACE,76,5,4,39,4,5,3,1
LOS ANGELES,9001480A,3729,85,N,0,VBM PORTION,76,3,8,32,2,11,4,0
LOS ANGELES,9001480A,3729,85,N,1249,TOTAL,152,8,12,71,6,16,7,1
LOS ANGELES,9001483A,3730,190,N,1184,POLLING PLACE,142,7,22,71,1,23,5,0
LOS ANGELES,9001483A,3730,190,N,0,VBM PORTION,144,4,19,69,8,18,9,2
LOS ANGELES,9001483A,3730,190,N,1184,TOTAL,286,11,41,140,9,41,14,2
LOS ANGELES,9001484A,3731,190,N,1084,POLLING PLACE,101,5,7,60,4,9,0,3
LOS ANGELES,9001484A,3731,190,N,0,VBM PORTION,133,4,5,64,8,17,5,8
LOS ANGELES,9001484A,3731,190,N,1084,TOTAL,234,9,12,124,12,26,5,11
LOS ANGELES,9001485A,3732,116,N,1164,POLLING PLACE,69,9,8,27,2,5,3,3
LOS ANGELES,9001485A,3732,116,N,0,VBM PORTION,66,7,2,24,2,3,7,4
LOS ANGELES,9001485A,3732,116,N,1164,TOTAL,135,16,10,51,4,8,10,7
LOS ANGELES,9001488B,3733,89,N,764,POLLING PLACE,59,5,5,13,9,6,7,10
LOS ANGELES,9001488B,3733,89,N,0,VBM PORTION,28,0,1,10,3,2,1,2
LOS ANGELES,9001488B,3733,89,N,764,TOTAL,87,5,6,23,12,8,8,12
LOS ANGELES,9001489A,3734,157,N,1278,POLLING PLACE,122,4,20,43,6,14,8,5
LOS ANGELES,9001489A,3734,157,N,0,VBM PORTION,111,2,10,41,4,18,8,6
LOS ANGELES,9001489A,3734,157,N,1278,TOTAL,233,6,30,84,10,32,16,11
LOS ANGELES,9001490A,3735,116,N,1216,POLLING PLACE,73,12,8,15,6,7,5,8
LOS ANGELES,9001490A,3735,116,N,0,VBM PORTION,59,5,4,19,3,4,2,0
LOS ANGELES,9001490A,3735,116,N,1216,TOTAL,132,17,12,34,9,11,7,8
LOS ANGELES,9001492A,3736,116,N,1095,POLLING PLACE,112,15,9,32,10,14,8,8
LOS ANGELES,9001492A,3736,116,N,0,VBM PORTION,87,3,6,26,12,7,8,3
LOS ANGELES,9001492A,3736,116,N,1095,TOTAL,199,18,15,58,22,21,16,11
LOS ANGELES,9001499A,3737,95,N,1295,POLLING PLACE,158,13,7,21,4,4,5,36
LOS ANGELES,9001499A,3737,95,N,0,VBM PORTION,83,7,5,19,2,11,3,13
LOS ANGELES,9001499A,3737,95,N,1295,TOTAL,241,20,12,40,6,15,8,49
LOS ANGELES,9001502A,3738,116,N,781,POLLING PLACE,52,6,4,22,3,3,3,2
LOS ANGELES,9001502A,3738,116,N,0,VBM PORTION,53,7,2,11,3,3,7,4
LOS ANGELES,9001502A,3738,116,N,781,TOTAL,105,13,6,33,6,6,10,6
LOS ANGELES,9001514A,3739,114,N,1176,POLLING PLACE,142,7,17,70,4,21,5,3
LOS ANGELES,9001514A,3739,114,N,0,VBM PORTION,116,5,13,41,2,14,11,7
LOS ANGELES,9001514A,3739,114,N,1176,TOTAL,258,12,30,111,6,35,16,10
LOS ANGELES,9001516A,3740,114,N,1238,POLLING PLACE,170,6,19,101,4,20,8,1
LOS ANGELES,9001516A,3740,114,N,0,VBM PORTION,165,7,15,70,5,21,9,4
LOS ANGELES,9001516A,3740,114,N,1238,TOTAL,335,13,34,171,9,41,17,5
LOS ANGELES,9001522A,3741,116,N,1098,POLLING PLACE,106,6,8,54,7,8,3,1
LOS ANGELES,9001522A,3741,116,N,0,VBM PORTION,110,4,12,40,4,14,6,4
LOS ANGELES,9001522A,3741,116,N,1098,TOTAL,216,10,20,94,11,22,9,5
LOS ANGELES,9001525A,3742,116,N,1280,POLLING PLACE,119,5,8,53,4,15,5,2
LOS ANGELES,9001525A,3742,116,N,0,VBM PORTION,170,8,13,67,12,14,11,3
LOS ANGELES,9001525A,3742,116,N,1280,TOTAL,289,13,21,120,16,29,16,5
LOS ANGELES,9001528C,3743,114,N,1491,POLLING PLACE,154,1,5,92,0,16,10,2
LOS ANGELES,9001528C,3743,114,N,0,VBM PORTION,163,12,14,71,6,9,5,0
LOS ANGELES,9001528C,3743,114,N,1491,TOTAL,317,13,19,163,6,25,15,2
LOS ANGELES,9001532A,3744,116,N,1058,POLLING PLACE,69,3,5,33,6,4,4,6
LOS ANGELES,9001532A,3744,116,N,0,VBM PORTION,114,6,7,48,5,11,12,6
LOS ANGELES,9001532A,3744,116,N,1058,TOTAL,183,9,12,81,11,15,16,12
LOS ANGELES,9001533A,3745,116,N,748,POLLING PLACE,54,7,5,22,1,5,3,1
LOS ANGELES,9001533A,3745,116,N,0,VBM PORTION,62,6,9,22,2,6,3,0
LOS ANGELES,9001533A,3745,116,N,748,TOTAL,116,13,14,44,3,11,6,1
LOS ANGELES,9001535A,3746,116,N,1063,POLLING PLACE,62,6,6,21,4,4,4,4
LOS ANGELES,9001535A,3746,116,N,0,VBM PORTION,53,4,7,15,1,5,3,3
LOS ANGELES,9001535A,3746,116,N,1063,TOTAL,115,10,13,36,5,9,7,7
LOS ANGELES,9001539A,3747,103,N,489,POLLING PLACE,26,3,4,3,3,3,3,4
LOS ANGELES,9001539A,3747,103,N,0,VBM PORTION,53,5,1,12,2,8,6,1
LOS ANGELES,9001539A,3747,103,N,489,TOTAL,79,8,5,15,5,11,9,5
LOS ANGELES,9001541A,3748,101,N,1251,POLLING PLACE,96,3,3,44,1,12,3,13
LOS ANGELES,9001541A,3748,101,N,0,VBM PORTION,105,3,12,34,9,9,9,2
LOS ANGELES,9001541A,3748,101,N,1251,TOTAL,201,6,15,78,10,21,12,15
LOS ANGELES,9001542A,3749,154,N,845,POLLING PLACE,106,5,11,37,8,4,3,6
LOS ANGELES,9001542A,3749,154,N,0,VBM PORTION,82,3,6,27,0,8,3,4
LOS ANGELES,9001542A,3749,154,N,845,TOTAL,188,8,17,64,8,12,6,10
LOS ANGELES,9001545A,3750,154,N,921,POLLING PLACE,111,6,13,39,2,11,8,5
LOS ANGELES,9001545A,3750,154,N,0,VBM PORTION,54,2,3,11,1,7,7,1
LOS ANGELES,9001545A,3750,154,N,921,TOTAL,165,8,16,50,3,18,15,6
LOS ANGELES,9001546A,3751,154,N,974,POLLING PLACE,132,5,10,54,5,8,11,7
LOS ANGELES,9001546A,3751,154,N,0,VBM PORTION,40,1,2,10,2,3,7,1
LOS ANGELES,9001546A,3751,154,N,974,TOTAL,172,6,12,64,7,11,18,8
LOS ANGELES,9001547A,3752,154,N,912,POLLING PLACE,160,3,9,82,7,15,8,5
LOS ANGELES,9001547A,3752,154,N,0,VBM PORTION,92,0,1,49,3,5,4,7
LOS ANGELES,9001547A,3752,154,N,912,TOTAL,252,3,10,131,10,20,12,12
LOS ANGELES,9001549A,3753,154,N,909,POLLING PLACE,150,1,9,58,4,14,12,17
LOS ANGELES,9001549A,3753,154,N,0,VBM PORTION,101,3,4,55,5,5,6,4
LOS ANGELES,9001549A,3753,154,N,909,TOTAL,251,4,13,113,9,19,18,21
LOS ANGELES,9001551A,3754,104,N,1058,POLLING PLACE,83,4,8,29,4,13,3,6
LOS ANGELES,9001551A,3754,104,N,0,VBM PORTION,78,5,3,20,4,12,5,12
LOS ANGELES,9001551A,3754,104,N,1058,TOTAL,161,9,11,49,8,25,8,18
LOS ANGELES,9001553B,3755,154,N,851,POLLING PLACE,191,3,17,91,8,22,9,4
LOS ANGELES,9001553B,3755,154,N,0,VBM PORTION,82,1,4,44,4,7,7,1
LOS ANGELES,9001553B,3755,154,N,851,TOTAL,273,4,21,135,12,29,16,5
LOS ANGELES,9001554A,3756,156,N,1063,POLLING PLACE,172,6,17,82,6,12,11,6
LOS ANGELES,9001554A,3756,156,N,0,VBM PORTION,86,4,3,40,1,15,2,4
LOS ANGELES,9001554A,3756,156,N,1063,TOTAL,258,10,20,122,7,27,13,10
LOS ANGELES,9001557B,3757,114,N,1191,POLLING PLACE,173,7,10,101,3,16,6,4
LOS ANGELES,9001557B,3757,114,N,0,VBM PORTION,191,8,14,95,9,22,8,4
LOS ANGELES,9001557B,3757,114,N,1191,TOTAL,364,15,24,196,12,38,14,8
LOS ANGELES,9001558A,3758,157,N,1097,POLLING PLACE,154,2,24,75,4,13,14,7
LOS ANGELES,9001558A,3758,157,N,0,VBM PORTION,104,2,6,48,9,6,7,5
LOS ANGELES,9001558A,3758,157,N,1097,TOTAL,258,4,30,123,13,19,21,12
LOS ANGELES,9001559B,3759,157,N,607,POLLING PLACE,108,3,18,60,6,7,3,3
LOS ANGELES,9001559B,3759,157,N,0,VBM PORTION,105,3,5,61,2,7,5,1
LOS ANGELES,9001559B,3759,157,N,607,TOTAL,213,6,23,121,8,14,8,4
LOS ANGELES,9001560A,3760,114,N,838,POLLING PLACE,134,4,17,64,9,18,8,0
LOS ANGELES,9001560A,3760,114,N,0,VBM PORTION,123,6,8,58,4,8,9,3
LOS ANGELES,9001560A,3760,114,N,838,TOTAL,257,10,25,122,13,26,17,3
LOS ANGELES,9001562A,3761,114,N,1139,POLLING PLACE,206,11,23,107,4,18,13,2
LOS ANGELES,9001562A,3761,114,N,0,VBM PORTION,139,11,8,63,4,10,7,5
LOS ANGELES,9001562A,3761,114,N,1139,TOTAL,345,22,31,170,8,28,20,7
LOS ANGELES,9001563A,3762,149,N,1041,POLLING PLACE,41,4,2,12,3,4,4,5
LOS ANGELES,9001563A,3762,149,N,0,VBM PORTION,29,1,3,8,2,1,1,3
LOS ANGELES,9001563A,3762,149,N,1041,TOTAL,70,5,5,20,5,5,5,8
LOS ANGELES,9001564A,3763,114,N,1021,POLLING PLACE,172,6,10,104,4,20,9,3
LOS ANGELES,9001564A,3763,114,N,0,VBM PORTION,133,4,11,59,2,13,7,2
LOS ANGELES,9001564A,3763,114,N,1021,TOTAL,305,10,21,163,6,33,16,5
LOS ANGELES,9001565A,3764,114,N,1357,POLLING PLACE,152,9,16,76,8,20,7,6
LOS ANGELES,9001565A,3764,114,N,0,VBM PORTION,126,4,10,43,6,14,14,4
LOS ANGELES,9001565A,3764,114,N,1357,TOTAL,278,13,26,119,14,34,21,10
LOS ANGELES,9001566A,3765,114,N,1348,POLLING PLACE,173,6,22,93,2,19,6,4
LOS ANGELES,9001566A,3765,114,N,0,VBM PORTION,115,4,8,52,2,17,5,2
LOS ANGELES,9001566A,3765,114,N,1348,TOTAL,288,10,30,145,4,36,11,6
LOS ANGELES,9001569A,3766,114,N,835,POLLING PLACE,123,3,15,74,4,10,4,2
LOS ANGELES,9001569A,3766,114,N,0,VBM PORTION,80,1,6,29,4,11,3,5
LOS ANGELES,9001569A,3766,114,N,835,TOTAL,203,4,21,103,8,21,7,7
LOS ANGELES,9001570A,3767,114,N,812,POLLING PLACE,71,3,9,37,3,8,2,0
LOS ANGELES,9001570A,3767,114,N,0,VBM PORTION,101,4,6,50,4,10,3,5
LOS ANGELES,9001570A,3767,114,N,812,TOTAL,172,7,15,87,7,18,5,5
LOS ANGELES,9001573A,3768,81,N,996,POLLING PLACE,44,1,4,23,5,3,2,0
LOS ANGELES,9001573A,3768,81,N,0,VBM PORTION,64,1,9,21,11,7,4,1
LOS ANGELES,9001573A,3768,81,N,996,TOTAL,108,2,13,44,16,10,6,1
LOS ANGELES,9001575A,3769,81,N,1184,POLLING PLACE,56,1,4,25,9,5,4,3
LOS ANGELES,9001575A,3769,81,N,0,VBM PORTION,69,3,3,24,6,3,6,4
LOS ANGELES,9001575A,3769,81,N,1184,TOTAL,125,4,7,49,15,8,10,7
LOS ANGELES,9001576A,3770,81,N,933,POLLING PLACE,80,1,9,23,18,7,7,2
LOS ANGELES,9001576A,3770,81,N,0,VBM PORTION,55,2,4,17,9,8,5,1
LOS ANGELES,9001576A,3770,81,N,933,TOTAL,135,3,13,40,27,15,12,3
LOS ANGELES,9001577A,3771,90,N,1192,POLLING PLACE,86,1,6,35,2,14,5,10
LOS ANGELES,9001577A,3771,90,N,0,VBM PORTION,71,3,8,23,1,6,10,8
LOS ANGELES,9001577A,3771,90,N,1192,TOTAL,157,4,14,58,3,20,15,18
LOS ANGELES,9001578B,3772,81,N,1246,POLLING PLACE,54,5,2,19,6,9,4,1
LOS ANGELES,9001578B,3772,81,N,0,VBM PORTION,62,4,3,13,11,6,6,3
LOS ANGELES,9001578B,3772,81,N,1246,TOTAL,116,9,5,32,17,15,10,4
LOS ANGELES,9001580A,3773,106,N,668,POLLING PLACE,41,6,3,7,3,2,6,9
LOS ANGELES,9001580A,3773,106,N,0,VBM PORTION,20,2,2,3,3,0,4,5
LOS ANGELES,9001580A,3773,106,N,668,TOTAL,61,8,5,10,6,2,10,14
LOS ANGELES,9001582B,3774,148,N,533,POLLING PLACE,49,3,3,18,0,6,4,5
LOS ANGELES,9001582B,3774,148,N,0,VBM PORTION,13,0,1,5,0,4,1,1
LOS ANGELES,9001582B,3774,148,N,533,TOTAL,62,3,4,23,0,10,5,6
LOS ANGELES,9001582C,3775,148,N,999,POLLING PLACE,50,1,3,23,1,4,3,6
LOS ANGELES,9001582C,3775,148,N,0,VBM PORTION,24,2,1,4,0,5,5,3
LOS ANGELES,9001582C,3775,148,N,999,TOTAL,74,3,4,27,1,9,8,9
LOS ANGELES,9001583B,3776,148,N,1254,POLLING PLACE,66,7,2,27,3,6,0,6
LOS ANGELES,9001583B,3776,148,N,0,VBM PORTION,24,2,2,9,2,2,0,4
LOS ANGELES,9001583B,3776,148,N,1254,TOTAL,90,9,4,36,5,8,0,10
LOS ANGELES,9001587A,3777,178,N,759,POLLING PLACE,39,4,1,11,4,2,2,9
LOS ANGELES,9001587A,3777,178,N,0,VBM PORTION,12,3,0,5,1,1,0,1
LOS ANGELES,9001587A,3777,178,N,759,TOTAL,51,7,1,16,5,3,2,10
LOS ANGELES,9001590A,3778,95,N,574,POLLING PLACE,36,0,4,4,4,1,3,16
LOS ANGELES,9001590A,3778,95,N,0,VBM PORTION,46,4,0,15,4,3,2,5
LOS ANGELES,9001590A,3778,95,N,574,TOTAL,82,4,4,19,8,4,5,21
LOS ANGELES,9001591C,3779,148,N,1160,POLLING PLACE,67,5,3,21,1,8,7,10
LOS ANGELES,9001591C,3779,148,N,0,VBM PORTION,30,5,0,9,2,5,1,3
LOS ANGELES,9001591C,3779,148,N,1160,TOTAL,97,10,3,30,3,13,8,13
LOS ANGELES,9001592A,3780,95,N,437,POLLING PLACE,35,1,1,5,3,2,4,16
LOS ANGELES,9001592A,3780,95,N,0,VBM PORTION,29,1,3,6,1,0,0,8
LOS ANGELES,9001592A,3780,95,N,437,TOTAL,64,2,4,11,4,2,4,24
LOS ANGELES,9001600A,3781,81,N,943,POLLING PLACE,38,2,2,19,2,5,1,3
LOS ANGELES,9001600A,3781,81,N,0,VBM PORTION,43,5,4,12,8,2,1,1
LOS ANGELES,9001600A,3781,81,N,943,TOTAL,81,7,6,31,10,7,2,4
LOS ANGELES,9001602A,3782,178,N,1155,POLLING PLACE,65,2,4,22,1,6,5,15
LOS ANGELES,9001602A,3782,178,N,0,VBM PORTION,19,1,1,4,0,5,1,2
LOS ANGELES,9001602A,3782,178,N,1155,TOTAL,84,3,5,26,1,11,6,17
LOS ANGELES,9001603A,3783,81,N,1265,POLLING PLACE,109,4,5,57,8,10,5,1
LOS ANGELES,9001603A,3783,81,N,0,VBM PORTION,86,7,6,41,5,11,3,1
LOS ANGELES,9001603A,3783,81,N,1265,TOTAL,195,11,11,98,13,21,8,2
LOS ANGELES,9001605B,3784,81,N,1432,POLLING PLACE,105,5,9,46,8,9,6,3
LOS ANGELES,9001605B,3784,81,N,0,VBM PORTION,151,4,23,55,16,9,11,2
LOS ANGELES,9001605B,3784,81,N,1432,TOTAL,256,9,32,101,24,18,17,5
LOS ANGELES,9001608A,3785,82,N,1273,POLLING PLACE,188,3,11,100,7,27,6,2
LOS ANGELES,9001608A,3785,82,N,0,VBM PORTION,100,1,11,48,3,4,4,1
LOS ANGELES,9001608A,3785,82,N,1273,TOTAL,288,4,22,148,10,31,10,3
LOS ANGELES,9001610A,3786,190,N,1081,POLLING PLACE,122,2,9,66,4,22,3,2
LOS ANGELES,9001610A,3786,190,N,0,VBM PORTION,172,5,3,99,3,28,3,2
LOS ANGELES,9001610A,3786,190,N,1081,TOTAL,294,7,12,165,7,50,6,4
LOS ANGELES,9001613D,3787,83,N,827,POLLING PLACE,101,3,6,50,4,9,5,2
LOS ANGELES,9001613D,3787,83,N,0,VBM PORTION,116,0,5,64,0,14,0,6
LOS ANGELES,9001613D,3787,83,N,827,TOTAL,217,3,11,114,4,23,5,8
LOS ANGELES,9001617A,3788,116,N,839,POLLING PLACE,50,2,2,27,2,6,0,5
LOS ANGELES,9001617A,3788,116,N,0,VBM PORTION,41,3,1,17,2,1,4,5
LOS ANGELES,9001617A,3788,116,N,839,TOTAL,91,5,3,44,4,7,4,10
LOS ANGELES,9001621A,3789,102,N,1050,POLLING PLACE,214,4,12,149,3,11,8,3
LOS ANGELES,9001621A,3789,102,N,0,VBM PORTION,89,2,6,51,1,10,1,1
LOS ANGELES,9001621A,3789,102,N,1050,TOTAL,303,6,18,200,4,21,9,4
LOS ANGELES,9001621B,3790,101,N,334,POLLING PLACE,35,0,3,21,3,3,5,0
LOS ANGELES,9001621B,3790,101,N,0,VBM PORTION,29,2,3,16,0,0,1,1
LOS ANGELES,9001621B,3790,101,N,334,TOTAL,64,2,6,37,3,3,6,1
LOS ANGELES,9001622B,3791,157,N,1072,POLLING PLACE,60,2,4,26,5,4,6,9
LOS ANGELES,9001622B,3791,157,N,0,VBM PORTION,88,2,6,26,12,9,9,3
LOS ANGELES,9001622B,3791,157,N,1072,TOTAL,148,4,10,52,17,13,15,12
LOS ANGELES,9001623A,3792,83,N,874,POLLING PLACE,108,1,3,63,8,10,9,0
LOS ANGELES,9001623A,3792,83,N,0,VBM PORTION,103,0,8,47,5,18,2,1
