LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,ANDREW M STEIN,TOM GRIEGO,
LOS ANGELES,9005934A,4493,325,N,1031,TOTAL,264,97,68,
LOS ANGELES,9005936A,4494,322,N,870,POLLING PLACE,245,90,67,
LOS ANGELES,9005936A,4494,322,N,,VBM PORTION,40,12,15,
LOS ANGELES,9005936A,4494,322,N,870,TOTAL,285,102,82,
LOS ANGELES,9005937A,4495,322,N,713,POLLING PLACE,129,42,31,
LOS ANGELES,9005937A,4495,322,N,,VBM PORTION,34,10,11,
LOS ANGELES,9005937A,4495,322,N,713,TOTAL,163,52,42,
LOS ANGELES,9006098C,4496,198,N,1187,POLLING PLACE,248,73,94,
LOS ANGELES,9006098C,4496,198,N,,VBM PORTION,46,13,17,
LOS ANGELES,9006098C,4496,198,N,1187,TOTAL,294,86,111,
LOS ANGELES,9006197A,4497,55,N,679,POLLING PLACE,124,34,57,
LOS ANGELES,9006197A,4497,55,N,,VBM PORTION,44,17,19,
LOS ANGELES,9006197A,4497,55,N,679,TOTAL,168,51,76,
LOS ANGELES,9006203B,4498,55,N,666,POLLING PLACE,120,28,67,
LOS ANGELES,9006203B,4498,55,N,,VBM PORTION,45,7,31,
LOS ANGELES,9006203B,4498,55,N,666,TOTAL,165,35,98,
LOS ANGELES,9006206A,4499,55,N,1008,POLLING PLACE,157,39,73,
LOS ANGELES,9006206A,4499,55,N,,VBM PORTION,32,6,17,
LOS ANGELES,9006206A,4499,55,N,1008,TOTAL,189,45,90,
LOS ANGELES,9006209A,4500,55,N,963,POLLING PLACE,195,45,105,
LOS ANGELES,9006209A,4500,55,N,,VBM PORTION,64,14,38,
LOS ANGELES,9006209A,4500,55,N,963,TOTAL,259,59,143,
LOS ANGELES,9006212B,4501,55,N,876,POLLING PLACE,184,56,82,
LOS ANGELES,9006212B,4501,55,N,,VBM PORTION,31,8,15,
LOS ANGELES,9006212B,4501,55,N,876,TOTAL,215,64,97,
LOS ANGELES,9006214A,4502,55,N,906,POLLING PLACE,148,44,80,
LOS ANGELES,9006214A,4502,55,N,,VBM PORTION,49,14,26,
LOS ANGELES,9006214A,4502,55,N,906,TOTAL,197,58,106,
LOS ANGELES,9006216A,4503,55,N,729,POLLING PLACE,141,35,86,
LOS ANGELES,9006216A,4503,55,N,,VBM PORTION,33,4,24,
LOS ANGELES,9006216A,4503,55,N,729,TOTAL,174,39,110,
LOS ANGELES,9006217A,4504,55,N,719,POLLING PLACE,111,31,49,
LOS ANGELES,9006217A,4504,55,N,,VBM PORTION,41,6,26,
LOS ANGELES,9006217A,4504,55,N,719,TOTAL,152,37,75,
LOS ANGELES,9006218A,4505,55,N,956,POLLING PLACE,151,42,66,
LOS ANGELES,9006218A,4505,55,N,,VBM PORTION,41,13,20,
LOS ANGELES,9006218A,4505,55,N,956,TOTAL,192,55,86,
LOS ANGELES,9006219A,4506,58,N,1110,POLLING PLACE,251,79,92,
LOS ANGELES,9006219A,4506,58,N,,VBM PORTION,99,27,30,
LOS ANGELES,9006219A,4506,58,N,1110,TOTAL,350,106,122,
LOS ANGELES,9006224A,4507,55,N,832,POLLING PLACE,134,41,64,
LOS ANGELES,9006224A,4507,55,N,,VBM PORTION,59,9,34,
LOS ANGELES,9006224A,4507,55,N,832,TOTAL,193,50,98,
LOS ANGELES,9006232A,4508,33,N,774,POLLING PLACE,181,54,64,
LOS ANGELES,9006232A,4508,33,N,,VBM PORTION,51,13,26,
LOS ANGELES,9006232A,4508,33,N,774,TOTAL,232,67,90,
LOS ANGELES,9006233A,4509,33,N,772,POLLING PLACE,161,49,69,
LOS ANGELES,9006233A,4509,33,N,,VBM PORTION,72,18,25,
LOS ANGELES,9006233A,4509,33,N,772,TOTAL,233,67,94,
LOS ANGELES,9006237A,4510,33,N,1061,POLLING PLACE,246,63,96,
LOS ANGELES,9006237A,4510,33,N,,VBM PORTION,83,24,31,
LOS ANGELES,9006237A,4510,33,N,1061,TOTAL,329,87,127,
LOS ANGELES,9006239A,4511,33,N,924,POLLING PLACE,169,59,68,
LOS ANGELES,9006239A,4511,33,N,,VBM PORTION,72,20,27,
LOS ANGELES,9006239A,4511,33,N,924,TOTAL,241,79,95,
LOS ANGELES,9006242B,4512,33,N,1258,POLLING PLACE,259,56,121,
LOS ANGELES,9006242B,4512,33,N,,VBM PORTION,109,22,42,
LOS ANGELES,9006242B,4512,33,N,1258,TOTAL,368,78,163,
LOS ANGELES,9006246A,4513,48,N,878,POLLING PLACE,199,52,83,
LOS ANGELES,9006246A,4513,48,N,,VBM PORTION,83,24,28,
LOS ANGELES,9006246A,4513,48,N,878,TOTAL,282,76,111,
LOS ANGELES,9006247A,4514,48,N,869,POLLING PLACE,184,64,60,
LOS ANGELES,9006247A,4514,48,N,,VBM PORTION,65,15,32,
LOS ANGELES,9006247A,4514,48,N,869,TOTAL,249,79,92,
LOS ANGELES,9006248A,4515,48,N,743,POLLING PLACE,151,40,61,
LOS ANGELES,9006248A,4515,48,N,,VBM PORTION,52,17,23,
LOS ANGELES,9006248A,4515,48,N,743,TOTAL,203,57,84,
LOS ANGELES,9006249A,4516,48,N,863,POLLING PLACE,210,66,66,
LOS ANGELES,9006249A,4516,48,N,,VBM PORTION,79,15,36,
LOS ANGELES,9006249A,4516,48,N,863,TOTAL,289,81,102,
LOS ANGELES,9006251A,4517,53,N,1008,POLLING PLACE,245,71,87,
LOS ANGELES,9006251A,4517,53,N,,VBM PORTION,104,26,41,
LOS ANGELES,9006251A,4517,53,N,1008,TOTAL,349,97,128,
LOS ANGELES,9006252A,4518,48,N,572,POLLING PLACE,122,47,32,
LOS ANGELES,9006252A,4518,48,N,,VBM PORTION,68,16,28,
LOS ANGELES,9006252A,4518,48,N,572,TOTAL,190,63,60,
LOS ANGELES,9006253A,4519,33,N,1333,POLLING PLACE,261,63,118,
LOS ANGELES,9006253A,4519,33,N,,VBM PORTION,110,19,54,
LOS ANGELES,9006253A,4519,33,N,1333,TOTAL,371,82,172,
LOS ANGELES,9006256A,4520,52,N,897,POLLING PLACE,223,55,95,
LOS ANGELES,9006256A,4520,52,N,,VBM PORTION,78,23,27,
LOS ANGELES,9006256A,4520,52,N,897,TOTAL,301,78,122,
LOS ANGELES,9006257A,4521,33,N,1119,POLLING PLACE,180,36,93,
LOS ANGELES,9006257A,4521,33,N,,VBM PORTION,65,12,30,
LOS ANGELES,9006257A,4521,33,N,1119,TOTAL,245,48,123,
LOS ANGELES,9006258A,4522,33,N,1107,POLLING PLACE,247,63,114,
LOS ANGELES,9006258A,4522,33,N,,VBM PORTION,66,19,25,
LOS ANGELES,9006258A,4522,33,N,1107,TOTAL,313,82,139,
LOS ANGELES,9006260A,4523,109,N,1168,POLLING PLACE,207,65,91,
LOS ANGELES,9006260A,4523,109,N,,VBM PORTION,84,21,25,
LOS ANGELES,9006260A,4523,109,N,1168,TOTAL,291,86,116,
LOS ANGELES,9006267A,4524,109,N,1165,POLLING PLACE,252,82,96,
LOS ANGELES,9006267A,4524,109,N,,VBM PORTION,138,29,61,
LOS ANGELES,9006267A,4524,109,N,1165,TOTAL,390,111,157,
LOS ANGELES,9006268A,4525,116,N,899,POLLING PLACE,113,29,53,
LOS ANGELES,9006268A,4525,116,N,,VBM PORTION,95,18,39,
LOS ANGELES,9006268A,4525,116,N,899,TOTAL,208,47,92,
LOS ANGELES,9006274A,4526,110,N,1180,POLLING PLACE,274,101,93,
LOS ANGELES,9006274A,4526,110,N,,VBM PORTION,97,29,36,
LOS ANGELES,9006274A,4526,110,N,1180,TOTAL,371,130,129,
LOS ANGELES,9006276B,4527,109,N,918,POLLING PLACE,9,5,1,
LOS ANGELES,9006276B,4527,109,N,,VBM PORTION,2,,,
LOS ANGELES,9006276B,4527,109,N,918,TOTAL,11,5,1,
LOS ANGELES,9006279A,4528,116,N,830,POLLING PLACE,211,65,81,
LOS ANGELES,9006279A,4528,116,N,,VBM PORTION,74,14,37,
LOS ANGELES,9006279A,4528,116,N,830,TOTAL,285,79,118,
LOS ANGELES,9006288A,4529,109,N,1185,POLLING PLACE,323,121,114,
LOS ANGELES,9006288A,4529,109,N,,VBM PORTION,117,33,53,
LOS ANGELES,9006288A,4529,109,N,1185,TOTAL,440,154,167,
LOS ANGELES,9006293A,4530,109,N,1172,POLLING PLACE,182,63,72,
LOS ANGELES,9006293A,4530,109,N,,VBM PORTION,70,19,34,
LOS ANGELES,9006293A,4530,109,N,1172,TOTAL,252,82,106,
LOS ANGELES,9006297A,4531,115,N,884,POLLING PLACE,172,51,68,
LOS ANGELES,9006297A,4531,115,N,,VBM PORTION,68,14,36,
LOS ANGELES,9006297A,4531,115,N,884,TOTAL,240,65,104,
LOS ANGELES,9006302A,4532,198,N,835,POLLING PLACE,200,98,52,
LOS ANGELES,9006302A,4532,198,N,,VBM PORTION,51,14,22,
LOS ANGELES,9006302A,4532,198,N,835,TOTAL,251,112,74,
LOS ANGELES,9006305A,4533,99,N,799,POLLING PLACE,156,65,55,
LOS ANGELES,9006305A,4533,99,N,,VBM PORTION,46,20,14,
LOS ANGELES,9006305A,4533,99,N,799,TOTAL,202,85,69,
LOS ANGELES,9006306C,4534,99,N,771,POLLING PLACE,132,33,58,
LOS ANGELES,9006306C,4534,99,N,,VBM PORTION,61,12,33,
LOS ANGELES,9006306C,4534,99,N,771,TOTAL,193,45,91,
LOS ANGELES,9006307A,6339,198,Y,18,POLLING PLACE,,,,
LOS ANGELES,9006307A,6339,198,Y,,VBM PORTION,,,,
LOS ANGELES,9006307A,6339,198,Y,18,TOTAL,,,,
LOS ANGELES,9006313A,4535,200,N,966,POLLING PLACE,240,77,94,
LOS ANGELES,9006313A,4535,200,N,,VBM PORTION,85,21,31,
LOS ANGELES,9006313A,4535,200,N,966,TOTAL,325,98,125,
LOS ANGELES,9006315A,4536,200,N,1192,POLLING PLACE,300,93,105,
LOS ANGELES,9006315A,4536,200,N,,VBM PORTION,92,29,35,
LOS ANGELES,9006315A,4536,200,N,1192,TOTAL,392,122,140,
LOS ANGELES,9006317A,4537,200,N,925,POLLING PLACE,171,47,73,
LOS ANGELES,9006317A,4537,200,N,,VBM PORTION,73,22,32,
LOS ANGELES,9006317A,4537,200,N,925,TOTAL,244,69,105,
LOS ANGELES,9006319A,4538,200,N,950,POLLING PLACE,163,44,71,
LOS ANGELES,9006319A,4538,200,N,,VBM PORTION,55,16,28,
LOS ANGELES,9006319A,4538,200,N,950,TOTAL,218,60,99,
LOS ANGELES,9006320D,4539,200,N,1115,POLLING PLACE,203,64,71,
LOS ANGELES,9006320D,4539,200,N,,VBM PORTION,68,21,31,
LOS ANGELES,9006320D,4539,200,N,1115,TOTAL,271,85,102,
LOS ANGELES,9006324A,4540,200,N,1165,POLLING PLACE,208,54,94,
LOS ANGELES,9006324A,4540,200,N,,VBM PORTION,90,26,36,
LOS ANGELES,9006324A,4540,200,N,1165,TOTAL,298,80,130,
LOS ANGELES,9006334A,4541,200,N,982,POLLING PLACE,275,84,100,
LOS ANGELES,9006334A,4541,200,N,,VBM PORTION,57,14,20,
LOS ANGELES,9006334A,4541,200,N,982,TOTAL,332,98,120,
LOS ANGELES,9006335A,4542,200,N,942,POLLING PLACE,264,113,68,
LOS ANGELES,9006335A,4542,200,N,,VBM PORTION,63,16,26,
LOS ANGELES,9006335A,4542,200,N,942,TOTAL,327,129,94,
LOS ANGELES,9006337A,4543,200,N,888,POLLING PLACE,275,113,87,
LOS ANGELES,9006337A,4543,200,N,,VBM PORTION,77,12,34,
LOS ANGELES,9006337A,4543,200,N,888,TOTAL,352,125,121,
LOS ANGELES,9006344A,4544,327,N,736,POLLING PLACE,187,66,71,
LOS ANGELES,9006344A,4544,327,N,,VBM PORTION,76,20,29,
LOS ANGELES,9006344A,4544,327,N,736,TOTAL,263,86,100,
LOS ANGELES,9006348A,4545,390,N,903,POLLING PLACE,185,64,76,
LOS ANGELES,9006348A,4545,390,N,,VBM PORTION,106,24,52,
LOS ANGELES,9006348A,4545,390,N,903,TOTAL,291,88,128,
LOS ANGELES,9006350A,4546,390,N,916,POLLING PLACE,189,56,82,
LOS ANGELES,9006350A,4546,390,N,,VBM PORTION,112,30,40,
LOS ANGELES,9006350A,4546,390,N,916,TOTAL,301,86,122,
LOS ANGELES,9006354A,4547,389,N,1127,POLLING PLACE,187,51,78,
LOS ANGELES,9006354A,4547,389,N,,VBM PORTION,113,9,62,
LOS ANGELES,9006354A,4547,389,N,1127,TOTAL,300,60,140,
LOS ANGELES,9006358A,4548,389,N,1283,POLLING PLACE,212,58,105,
LOS ANGELES,9006358A,4548,389,N,,VBM PORTION,121,31,51,
LOS ANGELES,9006358A,4548,389,N,1283,TOTAL,333,89,156,
LOS ANGELES,9006359A,4549,393,N,947,POLLING PLACE,190,40,92,
LOS ANGELES,9006359A,4549,393,N,,VBM PORTION,128,29,61,
LOS ANGELES,9006359A,4549,393,N,947,TOTAL,318,69,153,
LOS ANGELES,9006359B,6340,395,Y,,POLLING PLACE,,,,
LOS ANGELES,9006359B,6340,395,Y,,VBM PORTION,,,,
LOS ANGELES,9006359B,6340,395,Y,,TOTAL,,,,
LOS ANGELES,9006361A,4550,389,N,653,POLLING PLACE,124,36,48,
LOS ANGELES,9006361A,4550,389,N,,VBM PORTION,39,6,25,
LOS ANGELES,9006361A,4550,389,N,653,TOTAL,163,42,73,
LOS ANGELES,9006361B,6341,390,Y,,POLLING PLACE,,,,
LOS ANGELES,9006361B,6341,390,Y,,VBM PORTION,,,,
LOS ANGELES,9006361B,6341,390,Y,,TOTAL,,,,
LOS ANGELES,9006363A,4551,389,N,725,POLLING PLACE,115,26,54,
LOS ANGELES,9006363A,4551,389,N,,VBM PORTION,59,16,21,
LOS ANGELES,9006363A,4551,389,N,725,TOTAL,174,42,75,
LOS ANGELES,9006368A,4552,385,N,868,POLLING PLACE,216,56,112,
LOS ANGELES,9006368A,4552,385,N,,VBM PORTION,73,13,32,
LOS ANGELES,9006368A,4552,385,N,868,TOTAL,289,69,144,
LOS ANGELES,9006370A,4553,385,N,971,POLLING PLACE,152,56,63,
LOS ANGELES,9006370A,4553,385,N,,VBM PORTION,111,31,55,
LOS ANGELES,9006370A,4553,385,N,971,TOTAL,263,87,118,
LOS ANGELES,9006376A,4554,384,N,1208,POLLING PLACE,213,74,90,
LOS ANGELES,9006376A,4554,384,N,,VBM PORTION,76,19,38,
LOS ANGELES,9006376A,4554,384,N,1208,TOTAL,289,93,128,
LOS ANGELES,9006377A,4555,384,N,1185,POLLING PLACE,148,62,53,
LOS ANGELES,9006377A,4555,384,N,,VBM PORTION,152,44,65,
LOS ANGELES,9006377A,4555,384,N,1185,TOTAL,300,106,118,
LOS ANGELES,9006380A,4556,395,N,504,POLLING PLACE,78,27,30,
LOS ANGELES,9006380A,4556,395,N,,VBM PORTION,48,14,23,
LOS ANGELES,9006380A,4556,395,N,504,TOTAL,126,41,53,
LOS ANGELES,9006383A,4557,393,N,967,POLLING PLACE,164,49,69,
LOS ANGELES,9006383A,4557,393,N,,VBM PORTION,88,22,35,
LOS ANGELES,9006383A,4557,393,N,967,TOTAL,252,71,104,
LOS ANGELES,9006387A,4558,393,N,1107,POLLING PLACE,223,61,94,
LOS ANGELES,9006387A,4558,393,N,,VBM PORTION,97,23,47,
LOS ANGELES,9006387A,4558,393,N,1107,TOTAL,320,84,141,
LOS ANGELES,9006388B,4559,393,N,1027,POLLING PLACE,235,76,84,
LOS ANGELES,9006388B,4559,393,N,,VBM PORTION,113,30,42,
LOS ANGELES,9006388B,4559,393,N,1027,TOTAL,348,106,126,
LOS ANGELES,9006390B,4560,393,N,920,POLLING PLACE,124,36,58,
LOS ANGELES,9006390B,4560,393,N,,VBM PORTION,28,2,18,
LOS ANGELES,9006390B,4560,393,N,920,TOTAL,152,38,76,
LOS ANGELES,9006398A,4561,395,N,963,POLLING PLACE,220,52,94,
LOS ANGELES,9006398A,4561,395,N,,VBM PORTION,145,35,69,
LOS ANGELES,9006398A,4561,395,N,963,TOTAL,365,87,163,
LOS ANGELES,9006405A,4562,115,N,1031,POLLING PLACE,150,49,72,
LOS ANGELES,9006405A,4562,115,N,,VBM PORTION,56,13,26,
LOS ANGELES,9006405A,4562,115,N,1031,TOTAL,206,62,98,
LOS ANGELES,9006405C,4563,115,N,921,POLLING PLACE,121,30,48,
LOS ANGELES,9006405C,4563,115,N,,VBM PORTION,59,23,23,
LOS ANGELES,9006405C,4563,115,N,921,TOTAL,180,53,71,
LOS ANGELES,9006410A,4564,116,N,808,POLLING PLACE,84,28,32,
LOS ANGELES,9006410A,4564,116,N,,VBM PORTION,78,29,35,
LOS ANGELES,9006410A,4564,116,N,808,TOTAL,162,57,67,
LOS ANGELES,9006416B,6342,116,Y,287,POLLING PLACE,,,,
LOS ANGELES,9006416B,6342,116,Y,,VBM PORTION,61,17,25,
LOS ANGELES,9006416B,6342,116,Y,287,TOTAL,61,17,25,
LOS ANGELES,9006419A,4565,116,N,1061,POLLING PLACE,323,102,117,
LOS ANGELES,9006419A,4565,116,N,,VBM PORTION,102,34,27,
LOS ANGELES,9006419A,4565,116,N,1061,TOTAL,425,136,144,
LOS ANGELES,9006421A,4566,116,N,871,POLLING PLACE,259,70,108,
LOS ANGELES,9006421A,4566,116,N,,VBM PORTION,64,13,36,
LOS ANGELES,9006421A,4566,116,N,871,TOTAL,323,83,144,
LOS ANGELES,9006427A,4567,115,N,1261,POLLING PLACE,213,89,67,
LOS ANGELES,9006427A,4567,115,N,,VBM PORTION,92,27,40,
LOS ANGELES,9006427A,4567,115,N,1261,TOTAL,305,116,107,
LOS ANGELES,9006428A,4568,115,N,1158,POLLING PLACE,121,28,56,
LOS ANGELES,9006428A,4568,115,N,,VBM PORTION,100,34,40,
LOS ANGELES,9006428A,4568,115,N,1158,TOTAL,221,62,96,
LOS ANGELES,9006429B,4569,115,N,1226,POLLING PLACE,183,68,79,
LOS ANGELES,9006429B,4569,115,N,,VBM PORTION,87,18,52,
LOS ANGELES,9006429B,4569,115,N,1226,TOTAL,270,86,131,
LOS ANGELES,9006432B,4570,115,N,1215,POLLING PLACE,205,57,91,
LOS ANGELES,9006432B,4570,115,N,,VBM PORTION,109,24,49,
LOS ANGELES,9006432B,4570,115,N,1215,TOTAL,314,81,140,
LOS ANGELES,9006438A,4571,115,N,1206,POLLING PLACE,165,59,65,
LOS ANGELES,9006438A,4571,115,N,,VBM PORTION,54,20,24,
LOS ANGELES,9006438A,4571,115,N,1206,TOTAL,219,79,89,
LOS ANGELES,9006440A,4572,115,N,1339,POLLING PLACE,238,77,110,
LOS ANGELES,9006440A,4572,115,N,,VBM PORTION,83,27,29,
LOS ANGELES,9006440A,4572,115,N,1339,TOTAL,321,104,139,
LOS ANGELES,9006441B,4573,115,N,1394,POLLING PLACE,207,56,85,
LOS ANGELES,9006441B,4573,115,N,,VBM PORTION,91,26,39,
LOS ANGELES,9006441B,4573,115,N,1394,TOTAL,298,82,124,
LOS ANGELES,9006445A,4574,115,N,1413,POLLING PLACE,233,74,99,
LOS ANGELES,9006445A,4574,115,N,,VBM PORTION,98,21,44,
LOS ANGELES,9006445A,4574,115,N,1413,TOTAL,331,95,143,
LOS ANGELES,9006445D,4575,115,N,1122,POLLING PLACE,170,51,76,
LOS ANGELES,9006445D,4575,115,N,,VBM PORTION,80,24,39,
LOS ANGELES,9006445D,4575,115,N,1122,TOTAL,250,75,115,
LOS ANGELES,9006447A,4576,116,N,1172,POLLING PLACE,243,85,85,
LOS ANGELES,9006447A,4576,116,N,,VBM PORTION,117,33,31,
LOS ANGELES,9006447A,4576,116,N,1172,TOTAL,360,118,116,
LOS ANGELES,9006450A,4577,115,N,1148,POLLING PLACE,228,56,93,
LOS ANGELES,9006450A,4577,115,N,,VBM PORTION,99,36,37,
LOS ANGELES,9006450A,4577,115,N,1148,TOTAL,327,92,130,
LOS ANGELES,9006452A,4578,115,N,942,POLLING PLACE,223,76,85,
LOS ANGELES,9006452A,4578,115,N,,VBM PORTION,110,38,40,
LOS ANGELES,9006452A,4578,115,N,942,TOTAL,333,114,125,
LOS ANGELES,9006453A,4579,115,N,1125,POLLING PLACE,291,108,94,
LOS ANGELES,9006453A,4579,115,N,,VBM PORTION,119,26,49,
LOS ANGELES,9006453A,4579,115,N,1125,TOTAL,410,134,143,
LOS ANGELES,9006462A,4580,115,N,1005,POLLING PLACE,125,38,61,
LOS ANGELES,9006462A,4580,115,N,,VBM PORTION,56,22,15,
LOS ANGELES,9006462A,4580,115,N,1005,TOTAL,181,60,76,
LOS ANGELES,9006463B,4581,115,N,1101,POLLING PLACE,223,79,82,
LOS ANGELES,9006463B,4581,115,N,,VBM PORTION,97,17,49,
LOS ANGELES,9006463B,4581,115,N,1101,TOTAL,320,96,131,
LOS ANGELES,9006468C,4582,115,N,1027,POLLING PLACE,259,77,102,
LOS ANGELES,9006468C,4582,115,N,,VBM PORTION,87,18,47,
LOS ANGELES,9006468C,4582,115,N,1027,TOTAL,346,95,149,
LOS ANGELES,9006471A,4583,115,N,820,POLLING PLACE,140,29,55,
LOS ANGELES,9006471A,4583,115,N,,VBM PORTION,72,16,27,
LOS ANGELES,9006471A,4583,115,N,820,TOTAL,212,45,82,
LOS ANGELES,9006473A,4584,115,N,1253,POLLING PLACE,154,58,48,
LOS ANGELES,9006473A,4584,115,N,,VBM PORTION,141,32,57,
LOS ANGELES,9006473A,4584,115,N,1253,TOTAL,295,90,105,
LOS ANGELES,9006482A,4585,115,N,1079,POLLING PLACE,270,80,114,
LOS ANGELES,9006482A,4585,115,N,,VBM PORTION,95,38,30,
LOS ANGELES,9006482A,4585,115,N,1079,TOTAL,365,118,144,
LOS ANGELES,9006483A,4586,115,N,1091,POLLING PLACE,261,89,87,
LOS ANGELES,9006483A,4586,115,N,,VBM PORTION,98,28,37,
LOS ANGELES,9006483A,4586,115,N,1091,TOTAL,359,117,124,
LOS ANGELES,9006487B,4587,115,N,1108,POLLING PLACE,296,99,109,
LOS ANGELES,9006487B,4587,115,N,,VBM PORTION,117,30,44,
LOS ANGELES,9006487B,4587,115,N,1108,TOTAL,413,129,153,
LOS ANGELES,9006490A,4588,115,N,1272,POLLING PLACE,256,98,90,
LOS ANGELES,9006490A,4588,115,N,,VBM PORTION,101,29,41,
LOS ANGELES,9006490A,4588,115,N,1272,TOTAL,357,127,131,
LOS ANGELES,9006492A,4589,115,N,969,POLLING PLACE,250,83,93,
LOS ANGELES,9006492A,4589,115,N,,VBM PORTION,96,28,32,
LOS ANGELES,9006492A,4589,115,N,969,TOTAL,346,111,125,
LOS ANGELES,9006500A,4590,115,N,1285,POLLING PLACE,265,100,83,
LOS ANGELES,9006500A,4590,115,N,,VBM PORTION,201,72,56,
LOS ANGELES,9006500A,4590,115,N,1285,TOTAL,466,172,139,
LOS ANGELES,9006601A,4591,115,N,1303,POLLING PLACE,284,107,90,
LOS ANGELES,9006601A,4591,115,N,,VBM PORTION,155,38,49,
LOS ANGELES,9006601A,4591,115,N,1303,TOTAL,439,145,139,
LOS ANGELES,9006602A,4592,115,N,863,POLLING PLACE,238,81,81,
LOS ANGELES,9006602A,4592,115,N,,VBM PORTION,55,16,20,
LOS ANGELES,9006602A,4592,115,N,863,TOTAL,293,97,101,
LOS ANGELES,9006606C,4593,115,N,916,POLLING PLACE,217,66,84,
LOS ANGELES,9006606C,4593,115,N,,VBM PORTION,81,28,28,
LOS ANGELES,9006606C,4593,115,N,916,TOTAL,298,94,112,
LOS ANGELES,9006611A,4594,115,N,1141,POLLING PLACE,160,53,53,
LOS ANGELES,9006611A,4594,115,N,,VBM PORTION,113,42,34,
LOS ANGELES,9006611A,4594,115,N,1141,TOTAL,273,95,87,
LOS ANGELES,9006614A,4595,115,N,1215,POLLING PLACE,230,81,83,
LOS ANGELES,9006614A,4595,115,N,,VBM PORTION,108,34,40,
LOS ANGELES,9006614A,4595,115,N,1215,TOTAL,338,115,123,
LOS ANGELES,9006615A,4596,115,N,829,POLLING PLACE,150,61,49,
LOS ANGELES,9006615A,4596,115,N,,VBM PORTION,87,20,39,
LOS ANGELES,9006615A,4596,115,N,829,TOTAL,237,81,88,
LOS ANGELES,9006618B,4597,115,N,1217,POLLING PLACE,327,118,103,
LOS ANGELES,9006618B,4597,115,N,,VBM PORTION,114,35,40,
LOS ANGELES,9006618B,4597,115,N,1217,TOTAL,441,153,143,
LOS ANGELES,9006620A,4598,115,N,1111,POLLING PLACE,209,73,77,
LOS ANGELES,9006620A,4598,115,N,,VBM PORTION,101,25,42,
LOS ANGELES,9006620A,4598,115,N,1111,TOTAL,310,98,119,
LOS ANGELES,9006623C,4599,115,N,1199,POLLING PLACE,201,71,56,
LOS ANGELES,9006623C,4599,115,N,,VBM PORTION,98,18,36,
LOS ANGELES,9006623C,4599,115,N,1199,TOTAL,299,89,92,
LOS ANGELES,9006624A,4600,115,N,1179,POLLING PLACE,275,95,101,
LOS ANGELES,9006624A,4600,115,N,,VBM PORTION,96,25,34,
LOS ANGELES,9006624A,4600,115,N,1179,TOTAL,371,120,135,
LOS ANGELES,9006626A,4601,115,N,959,POLLING PLACE,153,60,51,
LOS ANGELES,9006626A,4601,115,N,,VBM PORTION,78,27,27,
LOS ANGELES,9006626A,4601,115,N,959,TOTAL,231,87,78,
LOS ANGELES,9006627B,4602,115,N,591,POLLING PLACE,95,32,36,
LOS ANGELES,9006627B,4602,115,N,,VBM PORTION,50,11,15,
LOS ANGELES,9006627B,4602,115,N,591,TOTAL,145,43,51,
LOS ANGELES,9006632C,4603,115,N,1136,POLLING PLACE,187,84,65,
LOS ANGELES,9006632C,4603,115,N,,VBM PORTION,130,40,39,
LOS ANGELES,9006632C,4603,115,N,1136,TOTAL,317,124,104,
LOS ANGELES,9006651A,4604,115,N,1327,POLLING PLACE,267,108,86,
LOS ANGELES,9006651A,4604,115,N,,VBM PORTION,140,38,48,
LOS ANGELES,9006651A,4604,115,N,1327,TOTAL,407,146,134,
LOS ANGELES,9006652A,4605,115,N,1148,POLLING PLACE,257,109,52,
LOS ANGELES,9006652A,4605,115,N,,VBM PORTION,158,45,53,
LOS ANGELES,9006652A,4605,115,N,1148,TOTAL,415,154,105,
LOS ANGELES,9006656A,4606,115,N,1261,POLLING PLACE,282,144,58,
LOS ANGELES,9006656A,4606,115,N,,VBM PORTION,161,53,40,
LOS ANGELES,9006656A,4606,115,N,1261,TOTAL,443,197,98,
LOS ANGELES,9006660B,4607,115,N,975,POLLING PLACE,219,92,60,
LOS ANGELES,9006660B,4607,115,N,,VBM PORTION,138,51,26,
LOS ANGELES,9006660B,4607,115,N,975,TOTAL,357,143,86,
LOS ANGELES,9006666A,4608,115,N,1147,POLLING PLACE,229,111,41,
LOS ANGELES,9006666A,4608,115,N,,VBM PORTION,127,50,34,
LOS ANGELES,9006666A,4608,115,N,1147,TOTAL,356,161,75,
LOS ANGELES,9006667A,4609,115,N,1070,POLLING PLACE,208,75,53,
LOS ANGELES,9006667A,4609,115,N,,VBM PORTION,182,71,42,
LOS ANGELES,9006667A,4609,115,N,1070,TOTAL,390,146,95,
LOS ANGELES,9007015A,4610,216,N,893,POLLING PLACE,86,20,39,
LOS ANGELES,9007015A,4610,216,N,,VBM PORTION,34,11,10,
LOS ANGELES,9007015A,4610,216,N,893,TOTAL,120,31,49,
LOS ANGELES,9007016A,4611,214,N,1388,POLLING PLACE,189,51,74,
LOS ANGELES,9007016A,4611,214,N,,VBM PORTION,140,32,51,
LOS ANGELES,9007016A,4611,214,N,1388,TOTAL,329,83,125,
LOS ANGELES,9007101E,4612,124,N,1035,POLLING PLACE,108,35,48,
LOS ANGELES,9007101E,4612,124,N,,VBM PORTION,63,14,23,
LOS ANGELES,9007101E,4612,124,N,1035,TOTAL,171,49,71,
