LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,JOAN M CHROSTEK,EMMA CASTRO
LOS ANGELES,9000841A,3446,63,N,734,TOTAL,174,36,76
LOS ANGELES,9000843A,3447,90,N,1227,POLLING PLACE,166,41,86
LOS ANGELES,9000843A,3447,90,N,0,VBM PORTION,151,47,72
LOS ANGELES,9000843A,3447,90,N,1227,TOTAL,317,88,158
LOS ANGELES,9000843B,3448,90,N,957,POLLING PLACE,99,11,67
LOS ANGELES,9000843B,3448,90,N,0,VBM PORTION,105,17,63
LOS ANGELES,9000843B,3448,90,N,957,TOTAL,204,28,130
LOS ANGELES,9000844A,3449,41,N,1419,POLLING PLACE,70,25,26
LOS ANGELES,9000844A,3449,41,N,0,VBM PORTION,82,27,42
LOS ANGELES,9000844A,3449,41,N,1419,TOTAL,152,52,68
LOS ANGELES,9000851A,3450,89,N,1124,POLLING PLACE,75,18,48
LOS ANGELES,9000851A,3450,89,N,0,VBM PORTION,73,21,34
LOS ANGELES,9000851A,3450,89,N,1124,TOTAL,148,39,82
LOS ANGELES,9000852A,3451,41,N,1015,POLLING PLACE,133,35,61
LOS ANGELES,9000852A,3451,41,N,0,VBM PORTION,83,17,39
LOS ANGELES,9000852A,3451,41,N,1015,TOTAL,216,52,100
LOS ANGELES,9000855B,3452,89,N,1229,POLLING PLACE,153,37,82
LOS ANGELES,9000855B,3452,89,N,0,VBM PORTION,129,31,61
LOS ANGELES,9000855B,3452,89,N,1229,TOTAL,282,68,143
LOS ANGELES,9000856A,3453,90,N,1130,POLLING PLACE,79,20,40
LOS ANGELES,9000856A,3453,90,N,0,VBM PORTION,75,23,30
LOS ANGELES,9000856A,3453,90,N,1130,TOTAL,154,43,70
LOS ANGELES,9000866A,3454,40,N,1282,POLLING PLACE,220,44,129
LOS ANGELES,9000866A,3454,40,N,0,VBM PORTION,182,41,93
LOS ANGELES,9000866A,3454,40,N,1282,TOTAL,402,85,222
LOS ANGELES,9000872A,3455,90,N,853,POLLING PLACE,76,21,44
LOS ANGELES,9000872A,3455,90,N,0,VBM PORTION,55,24,16
LOS ANGELES,9000872A,3455,90,N,853,TOTAL,131,45,60
LOS ANGELES,9000874A,3456,41,N,1109,POLLING PLACE,71,17,37
LOS ANGELES,9000874A,3456,41,N,0,VBM PORTION,59,10,23
LOS ANGELES,9000874A,3456,41,N,1109,TOTAL,130,27,60
LOS ANGELES,9000879A,3457,45,N,1030,POLLING PLACE,112,28,54
LOS ANGELES,9000879A,3457,45,N,0,VBM PORTION,107,33,42
LOS ANGELES,9000879A,3457,45,N,1030,TOTAL,219,61,96
LOS ANGELES,9000882A,3458,90,N,1217,POLLING PLACE,121,44,51
LOS ANGELES,9000882A,3458,90,N,0,VBM PORTION,67,24,25
LOS ANGELES,9000882A,3458,90,N,1217,TOTAL,188,68,76
LOS ANGELES,9000884A,3459,103,N,893,POLLING PLACE,88,34,25
LOS ANGELES,9000884A,3459,103,N,0,VBM PORTION,73,25,25
LOS ANGELES,9000884A,3459,103,N,893,TOTAL,161,59,50
LOS ANGELES,9000885A,3460,90,N,1079,POLLING PLACE,131,28,69
LOS ANGELES,9000885A,3460,90,N,0,VBM PORTION,54,12,26
LOS ANGELES,9000885A,3460,90,N,1079,TOTAL,185,40,95
LOS ANGELES,9000888A,3461,141,N,566,POLLING PLACE,41,12,19
LOS ANGELES,9000888A,3461,141,N,0,VBM PORTION,37,15,11
LOS ANGELES,9000888A,3461,141,N,566,TOTAL,78,27,30
LOS ANGELES,9000894A,3462,41,N,1347,POLLING PLACE,72,24,36
LOS ANGELES,9000894A,3462,41,N,0,VBM PORTION,52,12,20
LOS ANGELES,9000894A,3462,41,N,1347,TOTAL,124,36,56
LOS ANGELES,9000896A,3463,90,N,1222,POLLING PLACE,110,31,59
LOS ANGELES,9000896A,3463,90,N,0,VBM PORTION,74,21,42
LOS ANGELES,9000896A,3463,90,N,1222,TOTAL,184,52,101
LOS ANGELES,9000898A,3464,90,N,1163,POLLING PLACE,119,30,70
LOS ANGELES,9000898A,3464,90,N,0,VBM PORTION,69,25,32
LOS ANGELES,9000898A,3464,90,N,1163,TOTAL,188,55,102
LOS ANGELES,9000900A,3465,90,N,801,POLLING PLACE,41,17,17
LOS ANGELES,9000900A,3465,90,N,0,VBM PORTION,27,10,11
LOS ANGELES,9000900A,3465,90,N,801,TOTAL,68,27,28
LOS ANGELES,9000900D,3466,90,N,1094,POLLING PLACE,37,14,16
LOS ANGELES,9000900D,3466,90,N,0,VBM PORTION,74,17,45
LOS ANGELES,9000900D,3466,90,N,1094,TOTAL,111,31,61
LOS ANGELES,9000904A,3467,90,N,998,POLLING PLACE,82,22,47
LOS ANGELES,9000904A,3467,90,N,0,VBM PORTION,53,22,22
LOS ANGELES,9000904A,3467,90,N,998,TOTAL,135,44,69
LOS ANGELES,9000906A,3468,149,N,1055,POLLING PLACE,36,12,17
LOS ANGELES,9000906A,3468,149,N,0,VBM PORTION,23,11,10
LOS ANGELES,9000906A,3468,149,N,1055,TOTAL,59,23,27
LOS ANGELES,9000907A,3469,90,N,1177,POLLING PLACE,111,30,59
LOS ANGELES,9000907A,3469,90,N,0,VBM PORTION,98,30,32
LOS ANGELES,9000907A,3469,90,N,1177,TOTAL,209,60,91
LOS ANGELES,9000908A,3470,116,N,1051,POLLING PLACE,85,43,19
LOS ANGELES,9000908A,3470,116,N,0,VBM PORTION,86,36,22
LOS ANGELES,9000908A,3470,116,N,1051,TOTAL,171,79,41
LOS ANGELES,9000912C,3471,57,N,1157,POLLING PLACE,58,24,23
LOS ANGELES,9000912C,3471,57,N,0,VBM PORTION,79,40,27
LOS ANGELES,9000912C,3471,57,N,1157,TOTAL,137,64,50
LOS ANGELES,9000915A,3472,90,N,1236,POLLING PLACE,126,24,86
LOS ANGELES,9000915A,3472,90,N,0,VBM PORTION,69,19,37
LOS ANGELES,9000915A,3472,90,N,1236,TOTAL,195,43,123
LOS ANGELES,9000918A,3473,89,N,795,POLLING PLACE,79,22,39
LOS ANGELES,9000918A,3473,89,N,0,VBM PORTION,27,8,9
LOS ANGELES,9000918A,3473,89,N,795,TOTAL,106,30,48
LOS ANGELES,9000919A,3474,89,N,947,POLLING PLACE,81,26,40
LOS ANGELES,9000919A,3474,89,N,0,VBM PORTION,42,5,25
LOS ANGELES,9000919A,3474,89,N,947,TOTAL,123,31,65
LOS ANGELES,9000920A,3475,50,N,1173,POLLING PLACE,100,51,34
LOS ANGELES,9000920A,3475,50,N,0,VBM PORTION,84,40,21
LOS ANGELES,9000920A,3475,50,N,1173,TOTAL,184,91,55
LOS ANGELES,9000922B,3476,90,N,1234,POLLING PLACE,96,17,59
LOS ANGELES,9000922B,3476,90,N,0,VBM PORTION,68,10,41
LOS ANGELES,9000922B,3476,90,N,1234,TOTAL,164,27,100
LOS ANGELES,9000923A,3477,90,N,1084,POLLING PLACE,71,11,44
LOS ANGELES,9000923A,3477,90,N,0,VBM PORTION,45,14,21
LOS ANGELES,9000923A,3477,90,N,1084,TOTAL,116,25,65
LOS ANGELES,9000927A,3478,90,N,1171,POLLING PLACE,75,13,54
LOS ANGELES,9000927A,3478,90,N,0,VBM PORTION,78,22,45
LOS ANGELES,9000927A,3478,90,N,1171,TOTAL,153,35,99
LOS ANGELES,9000929A,3479,90,N,1253,POLLING PLACE,96,21,46
LOS ANGELES,9000929A,3479,90,N,0,VBM PORTION,50,23,20
LOS ANGELES,9000929A,3479,90,N,1253,TOTAL,146,44,66
LOS ANGELES,9000932A,3480,81,N,863,POLLING PLACE,44,10,21
LOS ANGELES,9000932A,3480,81,N,0,VBM PORTION,46,8,28
LOS ANGELES,9000932A,3480,81,N,863,TOTAL,90,18,49
LOS ANGELES,9000940B,3481,89,N,1122,POLLING PLACE,110,25,63
LOS ANGELES,9000940B,3481,89,N,0,VBM PORTION,81,16,42
LOS ANGELES,9000940B,3481,89,N,1122,TOTAL,191,41,105
LOS ANGELES,9000941A,3482,89,N,1003,POLLING PLACE,99,8,64
LOS ANGELES,9000941A,3482,89,N,0,VBM PORTION,68,13,34
LOS ANGELES,9000941A,3482,89,N,1003,TOTAL,167,21,98
LOS ANGELES,9000944A,3483,116,N,1255,POLLING PLACE,118,48,46
LOS ANGELES,9000944A,3483,116,N,0,VBM PORTION,73,23,33
LOS ANGELES,9000944A,3483,116,N,1255,TOTAL,191,71,79
LOS ANGELES,9000945B,3484,116,N,1081,POLLING PLACE,87,40,25
LOS ANGELES,9000945B,3484,116,N,0,VBM PORTION,61,21,22
LOS ANGELES,9000945B,3484,116,N,1081,TOTAL,148,61,47
LOS ANGELES,9000946A,3485,90,N,1204,POLLING PLACE,73,9,47
LOS ANGELES,9000946A,3485,90,N,0,VBM PORTION,82,24,41
LOS ANGELES,9000946A,3485,90,N,1204,TOTAL,155,33,88
LOS ANGELES,9000947A,3486,89,N,1310,POLLING PLACE,108,18,53
LOS ANGELES,9000947A,3486,89,N,0,VBM PORTION,80,21,37
LOS ANGELES,9000947A,3486,89,N,1310,TOTAL,188,39,90
LOS ANGELES,9000948A,3487,116,N,1111,POLLING PLACE,199,85,65
LOS ANGELES,9000948A,3487,116,N,0,VBM PORTION,132,48,37
LOS ANGELES,9000948A,3487,116,N,1111,TOTAL,331,133,102
LOS ANGELES,9000951A,3488,65,N,885,POLLING PLACE,81,20,36
LOS ANGELES,9000951A,3488,65,N,0,VBM PORTION,96,32,37
LOS ANGELES,9000951A,3488,65,N,885,TOTAL,177,52,73
LOS ANGELES,9000953A,3489,178,N,973,POLLING PLACE,85,33,41
LOS ANGELES,9000953A,3489,178,N,0,VBM PORTION,61,19,31
LOS ANGELES,9000953A,3489,178,N,973,TOTAL,146,52,72
LOS ANGELES,9000956A,3490,65,N,938,POLLING PLACE,69,22,31
LOS ANGELES,9000956A,3490,65,N,0,VBM PORTION,107,33,50
LOS ANGELES,9000956A,3490,65,N,938,TOTAL,176,55,81
LOS ANGELES,9000957C,3491,95,N,1319,POLLING PLACE,102,33,43
LOS ANGELES,9000957C,3491,95,N,0,VBM PORTION,113,27,42
LOS ANGELES,9000957C,3491,95,N,1319,TOTAL,215,60,85
LOS ANGELES,9000964A,3492,41,N,801,POLLING PLACE,43,5,27
LOS ANGELES,9000964A,3492,41,N,0,VBM PORTION,30,2,24
LOS ANGELES,9000964A,3492,41,N,801,TOTAL,73,7,51
LOS ANGELES,9000965A,3493,89,N,1239,POLLING PLACE,81,17,53
LOS ANGELES,9000965A,3493,89,N,0,VBM PORTION,59,12,29
LOS ANGELES,9000965A,3493,89,N,1239,TOTAL,140,29,82
LOS ANGELES,9000966B,3494,89,N,1242,POLLING PLACE,79,24,39
LOS ANGELES,9000966B,3494,89,N,0,VBM PORTION,63,13,38
LOS ANGELES,9000966B,3494,89,N,1242,TOTAL,142,37,77
LOS ANGELES,9000968A,3495,90,N,1484,POLLING PLACE,123,41,50
LOS ANGELES,9000968A,3495,90,N,0,VBM PORTION,195,53,67
LOS ANGELES,9000968A,3495,90,N,1484,TOTAL,318,94,117
LOS ANGELES,9000969A,3496,89,N,1129,POLLING PLACE,92,24,45
LOS ANGELES,9000969A,3496,89,N,0,VBM PORTION,42,6,25
LOS ANGELES,9000969A,3496,89,N,1129,TOTAL,134,30,70
LOS ANGELES,9000970C,3497,89,N,1180,POLLING PLACE,66,10,42
LOS ANGELES,9000970C,3497,89,N,0,VBM PORTION,62,6,43
LOS ANGELES,9000970C,3497,89,N,1180,TOTAL,128,16,85
LOS ANGELES,9000985A,3498,149,N,1115,POLLING PLACE,43,9,21
LOS ANGELES,9000985A,3498,149,N,0,VBM PORTION,49,11,28
LOS ANGELES,9000985A,3498,149,N,1115,TOTAL,92,20,49
LOS ANGELES,9000986A,3499,149,N,1137,POLLING PLACE,61,27,26
LOS ANGELES,9000986A,3499,149,N,0,VBM PORTION,29,13,8
LOS ANGELES,9000986A,3499,149,N,1137,TOTAL,90,40,34
LOS ANGELES,9000987A,3500,63,N,626,POLLING PLACE,70,24,29
LOS ANGELES,9000987A,3500,63,N,0,VBM PORTION,74,19,36
LOS ANGELES,9000987A,3500,63,N,626,TOTAL,144,43,65
LOS ANGELES,9000988B,3501,63,N,829,POLLING PLACE,38,15,15
LOS ANGELES,9000988B,3501,63,N,0,VBM PORTION,65,16,30
LOS ANGELES,9000988B,3501,63,N,829,TOTAL,103,31,45
LOS ANGELES,9000989A,3502,103,N,1077,POLLING PLACE,59,16,19
LOS ANGELES,9000989A,3502,103,N,0,VBM PORTION,76,29,28
LOS ANGELES,9000989A,3502,103,N,1077,TOTAL,135,45,47
LOS ANGELES,9000990A,3503,63,N,1145,POLLING PLACE,104,34,43
LOS ANGELES,9000990A,3503,63,N,0,VBM PORTION,71,25,23
LOS ANGELES,9000990A,3503,63,N,1145,TOTAL,175,59,66
LOS ANGELES,9000994A,3504,178,N,978,POLLING PLACE,92,25,58
LOS ANGELES,9000994A,3504,178,N,0,VBM PORTION,39,17,17
LOS ANGELES,9000994A,3504,178,N,978,TOTAL,131,42,75
LOS ANGELES,9000995A,3505,178,N,1043,POLLING PLACE,47,19,22
LOS ANGELES,9000995A,3505,178,N,0,VBM PORTION,35,13,16
LOS ANGELES,9000995A,3505,178,N,1043,TOTAL,82,32,38
LOS ANGELES,9000998A,3506,15,N,1016,POLLING PLACE,53,15,28
LOS ANGELES,9000998A,3506,15,N,0,VBM PORTION,57,29,26
LOS ANGELES,9000998A,3506,15,N,1016,TOTAL,110,44,54
LOS ANGELES,9000999A,3507,103,N,1326,POLLING PLACE,95,29,43
LOS ANGELES,9000999A,3507,103,N,0,VBM PORTION,117,23,54
LOS ANGELES,9000999A,3507,103,N,1326,TOTAL,212,52,97
LOS ANGELES,9001000A,3508,107,N,761,POLLING PLACE,70,20,34
LOS ANGELES,9001000A,3508,107,N,0,VBM PORTION,51,21,12
LOS ANGELES,9001000A,3508,107,N,761,TOTAL,121,41,46
LOS ANGELES,9001000C,3509,107,N,683,POLLING PLACE,33,7,18
LOS ANGELES,9001000C,3509,107,N,0,VBM PORTION,23,7,11
LOS ANGELES,9001000C,3509,107,N,683,TOTAL,56,14,29
LOS ANGELES,9001001A,3510,184,N,1531,POLLING PLACE,90,45,30
LOS ANGELES,9001001A,3510,184,N,0,VBM PORTION,121,55,44
LOS ANGELES,9001001A,3510,184,N,1531,TOTAL,211,100,74
LOS ANGELES,9001002B,3511,63,N,1221,POLLING PLACE,107,26,50
LOS ANGELES,9001002B,3511,63,N,0,VBM PORTION,128,37,50
LOS ANGELES,9001002B,3511,63,N,1221,TOTAL,235,63,100
LOS ANGELES,9001006A,3512,190,N,1123,POLLING PLACE,120,53,39
LOS ANGELES,9001006A,3512,190,N,0,VBM PORTION,130,56,40
LOS ANGELES,9001006A,3512,190,N,1123,TOTAL,250,109,79
LOS ANGELES,9001008A,3513,103,N,1185,POLLING PLACE,98,26,46
LOS ANGELES,9001008A,3513,103,N,0,VBM PORTION,89,21,31
LOS ANGELES,9001008A,3513,103,N,1185,TOTAL,187,47,77
LOS ANGELES,9001009A,3514,103,N,921,POLLING PLACE,61,21,22
LOS ANGELES,9001009A,3514,103,N,0,VBM PORTION,87,29,35
LOS ANGELES,9001009A,3514,103,N,921,TOTAL,148,50,57
LOS ANGELES,9001014A,3515,90,N,810,POLLING PLACE,24,5,16
LOS ANGELES,9001014A,3515,90,N,0,VBM PORTION,61,14,34
LOS ANGELES,9001014A,3515,90,N,810,TOTAL,85,19,50
LOS ANGELES,9001015D,3516,63,N,1193,POLLING PLACE,103,47,40
LOS ANGELES,9001015D,3516,63,N,0,VBM PORTION,97,29,43
LOS ANGELES,9001015D,3516,63,N,1193,TOTAL,200,76,83
LOS ANGELES,9001016A,3517,63,N,1141,POLLING PLACE,97,30,43
LOS ANGELES,9001016A,3517,63,N,0,VBM PORTION,85,27,39
LOS ANGELES,9001016A,3517,63,N,1141,TOTAL,182,57,82
LOS ANGELES,9001019A,3518,56,N,773,POLLING PLACE,62,37,16
LOS ANGELES,9001019A,3518,56,N,0,VBM PORTION,87,39,18
LOS ANGELES,9001019A,3518,56,N,773,TOTAL,149,76,34
LOS ANGELES,9001019B,3519,56,N,668,POLLING PLACE,83,29,29
LOS ANGELES,9001019B,3519,56,N,0,VBM PORTION,92,39,36
LOS ANGELES,9001019B,3519,56,N,668,TOTAL,175,68,65
LOS ANGELES,9001021A,3520,56,N,877,POLLING PLACE,92,28,39
LOS ANGELES,9001021A,3520,56,N,0,VBM PORTION,83,38,27
LOS ANGELES,9001021A,3520,56,N,877,TOTAL,175,66,66
LOS ANGELES,9001021B,3521,56,N,553,POLLING PLACE,56,19,17
LOS ANGELES,9001021B,3521,56,N,0,VBM PORTION,69,24,24
LOS ANGELES,9001021B,3521,56,N,553,TOTAL,125,43,41
LOS ANGELES,9001023A,3522,90,N,1301,POLLING PLACE,64,16,36
LOS ANGELES,9001023A,3522,90,N,0,VBM PORTION,93,24,52
LOS ANGELES,9001023A,3522,90,N,1301,TOTAL,157,40,88
LOS ANGELES,9001024A,3523,148,N,940,POLLING PLACE,70,28,30
LOS ANGELES,9001024A,3523,148,N,0,VBM PORTION,15,4,9
LOS ANGELES,9001024A,3523,148,N,940,TOTAL,85,32,39
LOS ANGELES,9001026C,3524,148,N,1025,POLLING PLACE,58,27,20
LOS ANGELES,9001026C,3524,148,N,0,VBM PORTION,43,22,13
LOS ANGELES,9001026C,3524,148,N,1025,TOTAL,101,49,33
LOS ANGELES,9001027A,3525,56,N,574,POLLING PLACE,62,23,23
LOS ANGELES,9001027A,3525,56,N,0,VBM PORTION,84,31,30
LOS ANGELES,9001027A,3525,56,N,574,TOTAL,146,54,53
LOS ANGELES,9001030A,3526,148,N,1133,POLLING PLACE,96,41,30
LOS ANGELES,9001030A,3526,148,N,0,VBM PORTION,53,21,16
LOS ANGELES,9001030A,3526,148,N,1133,TOTAL,149,62,46
LOS ANGELES,9001031A,3527,149,N,1179,POLLING PLACE,54,19,16
LOS ANGELES,9001031A,3527,149,N,0,VBM PORTION,42,12,14
LOS ANGELES,9001031A,3527,149,N,1179,TOTAL,96,31,30
LOS ANGELES,9001036B,3528,56,N,989,POLLING PLACE,125,44,39
LOS ANGELES,9001036B,3528,56,N,0,VBM PORTION,140,63,32
LOS ANGELES,9001036B,3528,56,N,989,TOTAL,265,107,71
LOS ANGELES,9001037A,3529,56,N,776,POLLING PLACE,108,32,33
LOS ANGELES,9001037A,3529,56,N,0,VBM PORTION,89,37,26
LOS ANGELES,9001037A,3529,56,N,776,TOTAL,197,69,59
LOS ANGELES,9001037B,3530,56,N,912,POLLING PLACE,117,50,42
LOS ANGELES,9001037B,3530,56,N,0,VBM PORTION,122,44,30
LOS ANGELES,9001037B,3530,56,N,912,TOTAL,239,94,72
LOS ANGELES,9001039A,3531,56,N,1301,POLLING PLACE,164,51,66
LOS ANGELES,9001039A,3531,56,N,0,VBM PORTION,158,52,59
LOS ANGELES,9001039A,3531,56,N,1301,TOTAL,322,103,125
LOS ANGELES,9001041A,3532,56,N,765,POLLING PLACE,115,36,43
LOS ANGELES,9001041A,3532,56,N,0,VBM PORTION,88,33,36
LOS ANGELES,9001041A,3532,56,N,765,TOTAL,203,69,79
LOS ANGELES,9001042A,3533,178,N,979,POLLING PLACE,53,28,15
LOS ANGELES,9001042A,3533,178,N,0,VBM PORTION,23,8,6
LOS ANGELES,9001042A,3533,178,N,979,TOTAL,76,36,21
LOS ANGELES,9001044A,3534,56,N,1240,POLLING PLACE,152,53,54
LOS ANGELES,9001044A,3534,56,N,0,VBM PORTION,159,57,35
LOS ANGELES,9001044A,3534,56,N,1240,TOTAL,311,110,89
LOS ANGELES,9001046D,3535,141,N,794,POLLING PLACE,36,7,20
LOS ANGELES,9001046D,3535,141,N,0,VBM PORTION,25,10,9
LOS ANGELES,9001046D,3535,141,N,794,TOTAL,61,17,29
LOS ANGELES,9001046R,3536,141,N,726,POLLING PLACE,13,4,7
LOS ANGELES,9001046R,3536,141,N,0,VBM PORTION,9,4,4
LOS ANGELES,9001046R,3536,141,N,726,TOTAL,22,8,11
LOS ANGELES,9001047B,3537,95,N,1130,POLLING PLACE,158,33,77
LOS ANGELES,9001047B,3537,95,N,0,VBM PORTION,73,17,38
LOS ANGELES,9001047B,3537,95,N,1130,TOTAL,231,50,115
LOS ANGELES,9001049A,3538,56,N,907,POLLING PLACE,81,26,30
LOS ANGELES,9001049A,3538,56,N,0,VBM PORTION,109,47,39
LOS ANGELES,9001049A,3538,56,N,907,TOTAL,190,73,69
LOS ANGELES,9001050A,3539,15,N,1200,POLLING PLACE,72,16,37
LOS ANGELES,9001050A,3539,15,N,0,VBM PORTION,44,16,17
LOS ANGELES,9001050A,3539,15,N,1200,TOTAL,116,32,54
LOS ANGELES,9001052C,3540,63,N,1216,POLLING PLACE,163,52,60
LOS ANGELES,9001052C,3540,63,N,0,VBM PORTION,103,43,32
LOS ANGELES,9001052C,3540,63,N,1216,TOTAL,266,95,92
LOS ANGELES,9001055A,3541,149,N,984,POLLING PLACE,50,21,18
LOS ANGELES,9001055A,3541,149,N,0,VBM PORTION,16,5,3
LOS ANGELES,9001055A,3541,149,N,984,TOTAL,66,26,21
LOS ANGELES,9001060A,3542,56,N,869,POLLING PLACE,107,32,42
LOS ANGELES,9001060A,3542,56,N,0,VBM PORTION,101,30,34
LOS ANGELES,9001060A,3542,56,N,869,TOTAL,208,62,76
LOS ANGELES,9001062A,3543,90,N,1190,POLLING PLACE,42,10,22
LOS ANGELES,9001062A,3543,90,N,0,VBM PORTION,42,10,24
LOS ANGELES,9001062A,3543,90,N,1190,TOTAL,84,20,46
LOS ANGELES,9001063A,3544,63,N,1220,POLLING PLACE,102,27,56
LOS ANGELES,9001063A,3544,63,N,0,VBM PORTION,104,39,40
LOS ANGELES,9001063A,3544,63,N,1220,TOTAL,206,66,96
LOS ANGELES,9001064A,3545,59,N,1069,POLLING PLACE,65,14,31
LOS ANGELES,9001064A,3545,59,N,0,VBM PORTION,35,16,11
LOS ANGELES,9001064A,3545,59,N,1069,TOTAL,100,30,42
LOS ANGELES,9001065A,3546,15,N,931,POLLING PLACE,50,21,17
LOS ANGELES,9001065A,3546,15,N,0,VBM PORTION,63,31,22
LOS ANGELES,9001065A,3546,15,N,931,TOTAL,113,52,39
LOS ANGELES,9001069A,3547,103,N,1101,POLLING PLACE,79,14,36
LOS ANGELES,9001069A,3547,103,N,0,VBM PORTION,80,28,36
LOS ANGELES,9001069A,3547,103,N,1101,TOTAL,159,42,72
LOS ANGELES,9001070A,3548,56,N,839,POLLING PLACE,68,24,22
LOS ANGELES,9001070A,3548,56,N,0,VBM PORTION,109,28,37
LOS ANGELES,9001070A,3548,56,N,839,TOTAL,177,52,59
LOS ANGELES,9001073A,3549,56,N,527,POLLING PLACE,56,21,24
LOS ANGELES,9001073A,3549,56,N,0,VBM PORTION,90,28,31
LOS ANGELES,9001073A,3549,56,N,527,TOTAL,146,49,55
LOS ANGELES,9001073B,3550,56,N,1075,POLLING PLACE,114,33,48
LOS ANGELES,9001073B,3550,56,N,0,VBM PORTION,184,63,76
LOS ANGELES,9001073B,3550,56,N,1075,TOTAL,298,96,124
LOS ANGELES,9001074A,3551,56,N,1025,POLLING PLACE,99,36,34
LOS ANGELES,9001074A,3551,56,N,0,VBM PORTION,156,62,47
LOS ANGELES,9001074A,3551,56,N,1025,TOTAL,255,98,81
LOS ANGELES,9001077A,3552,15,N,1152,POLLING PLACE,61,17,27
LOS ANGELES,9001077A,3552,15,N,0,VBM PORTION,54,21,22
LOS ANGELES,9001077A,3552,15,N,1152,TOTAL,115,38,49
LOS ANGELES,9001080A,3553,63,N,1262,POLLING PLACE,171,44,71
LOS ANGELES,9001080A,3553,63,N,0,VBM PORTION,162,37,68
LOS ANGELES,9001080A,3553,63,N,1262,TOTAL,333,81,139
LOS ANGELES,9001081A,3554,149,N,1104,POLLING PLACE,59,24,27
LOS ANGELES,9001081A,3554,149,N,0,VBM PORTION,21,7,12
LOS ANGELES,9001081A,3554,149,N,1104,TOTAL,80,31,39
LOS ANGELES,9001083A,3555,63,N,868,POLLING PLACE,99,34,43
LOS ANGELES,9001083A,3555,63,N,0,VBM PORTION,75,25,26
LOS ANGELES,9001083A,3555,63,N,868,TOTAL,174,59,69
LOS ANGELES,9001084A,3556,63,N,1189,POLLING PLACE,73,27,37
LOS ANGELES,9001084A,3556,63,N,0,VBM PORTION,96,33,41
LOS ANGELES,9001084A,3556,63,N,1189,TOTAL,169,60,78
LOS ANGELES,9001085B,3557,63,N,1091,POLLING PLACE,89,28,35
LOS ANGELES,9001085B,3557,63,N,0,VBM PORTION,84,30,25
LOS ANGELES,9001085B,3557,63,N,1091,TOTAL,173,58,60
LOS ANGELES,9001090A,3558,56,N,1136,POLLING PLACE,92,31,44
LOS ANGELES,9001090A,3558,56,N,0,VBM PORTION,103,35,37
LOS ANGELES,9001090A,3558,56,N,1136,TOTAL,195,66,81
LOS ANGELES,9001091B,3559,56,N,1131,POLLING PLACE,110,35,38
LOS ANGELES,9001091B,3559,56,N,0,VBM PORTION,125,34,47
LOS ANGELES,9001091B,3559,56,N,1131,TOTAL,235,69,85
LOS ANGELES,9001092A,3560,63,N,1171,POLLING PLACE,104,36,37
LOS ANGELES,9001092A,3560,63,N,0,VBM PORTION,65,21,25
LOS ANGELES,9001092A,3560,63,N,1171,TOTAL,169,57,62
LOS ANGELES,9001094C,3561,63,N,1179,POLLING PLACE,124,28,60
LOS ANGELES,9001094C,3561,63,N,0,VBM PORTION,104,29,39
LOS ANGELES,9001094C,3561,63,N,1179,TOTAL,228,57,99
LOS ANGELES,9001095A,3562,63,N,1280,POLLING PLACE,124,44,48
LOS ANGELES,9001095A,3562,63,N,0,VBM PORTION,120,33,44
LOS ANGELES,9001095A,3562,63,N,1280,TOTAL,244,77,92
LOS ANGELES,9001097A,3563,96,N,1546,POLLING PLACE,99,29,35
LOS ANGELES,9001097A,3563,96,N,0,VBM PORTION,165,47,74
LOS ANGELES,9001097A,3563,96,N,1546,TOTAL,264,76,109
LOS ANGELES,9001099A,3564,63,N,581,POLLING PLACE,44,5,24
LOS ANGELES,9001099A,3564,63,N,0,VBM PORTION,85,22,41
LOS ANGELES,9001099A,3564,63,N,581,TOTAL,129,27,65
LOS ANGELES,9001100A,3565,82,N,741,POLLING PLACE,118,22,52
LOS ANGELES,9001100A,3565,82,N,0,VBM PORTION,85,22,40
LOS ANGELES,9001100A,3565,82,N,741,TOTAL,203,44,92
LOS ANGELES,9001103A,3566,63,N,1106,POLLING PLACE,149,41,59
LOS ANGELES,9001103A,3566,63,N,0,VBM PORTION,187,51,69
LOS ANGELES,9001103A,3566,63,N,1106,TOTAL,336,92,128
LOS ANGELES,9001104A,3567,90,N,1251,POLLING PLACE,64,13,41
LOS ANGELES,9001104A,3567,90,N,0,VBM PORTION,59,15,35
LOS ANGELES,9001104A,3567,90,N,1251,TOTAL,123,28,76
LOS ANGELES,9001109A,3568,63,N,1157,POLLING PLACE,129,42,48
LOS ANGELES,9001109A,3568,63,N,0,VBM PORTION,118,28,49
LOS ANGELES,9001109A,3568,63,N,1157,TOTAL,247,70,97
LOS ANGELES,9001111A,3569,116,N,1174,POLLING PLACE,84,27,36
LOS ANGELES,9001111A,3569,116,N,0,VBM PORTION,71,26,23
LOS ANGELES,9001111A,3569,116,N,1174,TOTAL,155,53,59
LOS ANGELES,9001113A,3570,63,N,1109,POLLING PLACE,126,38,59
LOS ANGELES,9001113A,3570,63,N,0,VBM PORTION,109,33,37
LOS ANGELES,9001113A,3570,63,N,1109,TOTAL,235,71,96
LOS ANGELES,9001117A,3571,178,N,1059,POLLING PLACE,41,17,12
