LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,JIM MCDONNELL,PAUL TANAKA,
LOS ANGELES,9001747A,3855,308,N,1094,TOTAL,192,133,36,
LOS ANGELES,9001751A,3856,308,N,745,POLLING PLACE,33,19,9,
LOS ANGELES,9001751A,3856,308,N,,VBM PORTION,58,23,3,
LOS ANGELES,9001751A,3856,308,N,745,TOTAL,91,42,12,
LOS ANGELES,9001754A,3857,33,N,1317,POLLING PLACE,225,131,49,
LOS ANGELES,9001754A,3857,33,N,,VBM PORTION,99,53,17,
LOS ANGELES,9001754A,3857,33,N,1317,TOTAL,324,184,66,
LOS ANGELES,9001755A,3858,308,N,1123,POLLING PLACE,177,114,49,
LOS ANGELES,9001755A,3858,308,N,,VBM PORTION,32,17,11,
LOS ANGELES,9001755A,3858,308,N,1123,TOTAL,209,131,60,
LOS ANGELES,9001757A,3859,308,N,657,POLLING PLACE,98,55,25,
LOS ANGELES,9001757A,3859,308,N,,VBM PORTION,16,9,3,
LOS ANGELES,9001757A,3859,308,N,657,TOTAL,114,64,28,
LOS ANGELES,9001758A,3860,113,N,1039,POLLING PLACE,129,74,26,
LOS ANGELES,9001758A,3860,113,N,,VBM PORTION,74,47,11,
LOS ANGELES,9001758A,3860,113,N,1039,TOTAL,203,121,37,
LOS ANGELES,9001759A,3861,99,N,918,POLLING PLACE,257,182,30,
LOS ANGELES,9001759A,3861,99,N,,VBM PORTION,64,42,8,
LOS ANGELES,9001759A,3861,99,N,918,TOTAL,321,224,38,
LOS ANGELES,9001762A,3862,308,N,1037,POLLING PLACE,173,104,45,
LOS ANGELES,9001762A,3862,308,N,,VBM PORTION,37,23,6,
LOS ANGELES,9001762A,3862,308,N,1037,TOTAL,210,127,51,
LOS ANGELES,9001764A,3863,228,N,1073,POLLING PLACE,136,78,28,
LOS ANGELES,9001764A,3863,228,N,,VBM PORTION,45,30,6,
LOS ANGELES,9001764A,3863,228,N,1073,TOTAL,181,108,34,
LOS ANGELES,9001765A,3864,228,N,849,POLLING PLACE,131,69,32,
LOS ANGELES,9001765A,3864,228,N,,VBM PORTION,36,22,6,
LOS ANGELES,9001765A,3864,228,N,849,TOTAL,167,91,38,
LOS ANGELES,9001767A,3865,228,N,773,POLLING PLACE,123,69,32,
LOS ANGELES,9001767A,3865,228,N,,VBM PORTION,35,22,5,
LOS ANGELES,9001767A,3865,228,N,773,TOTAL,158,91,37,
LOS ANGELES,9001768A,3866,228,N,1038,POLLING PLACE,120,81,23,
LOS ANGELES,9001768A,3866,228,N,,VBM PORTION,43,31,8,
LOS ANGELES,9001768A,3866,228,N,1038,TOTAL,163,112,31,
LOS ANGELES,9001769C,3867,228,N,986,POLLING PLACE,217,127,59,
LOS ANGELES,9001769C,3867,228,N,,VBM PORTION,28,13,4,
LOS ANGELES,9001769C,3867,228,N,986,TOTAL,245,140,63,
LOS ANGELES,9001770A,3868,228,N,1033,POLLING PLACE,172,101,51,
LOS ANGELES,9001770A,3868,228,N,,VBM PORTION,46,26,14,
LOS ANGELES,9001770A,3868,228,N,1033,TOTAL,218,127,65,
LOS ANGELES,9001776B,3869,228,N,1153,POLLING PLACE,156,76,51,
LOS ANGELES,9001776B,3869,228,N,,VBM PORTION,74,40,18,
LOS ANGELES,9001776B,3869,228,N,1153,TOTAL,230,116,69,
LOS ANGELES,9001777B,3870,228,N,809,POLLING PLACE,150,88,38,
LOS ANGELES,9001777B,3870,228,N,,VBM PORTION,29,18,7,
LOS ANGELES,9001777B,3870,228,N,809,TOTAL,179,106,45,
LOS ANGELES,9001779C,3871,228,N,859,POLLING PLACE,97,57,29,
LOS ANGELES,9001779C,3871,228,N,,VBM PORTION,29,15,7,
LOS ANGELES,9001779C,3871,228,N,859,TOTAL,126,72,36,
LOS ANGELES,9001780A,3872,369,N,866,POLLING PLACE,98,69,21,
LOS ANGELES,9001780A,3872,369,N,,VBM PORTION,6,2,1,
LOS ANGELES,9001780A,3872,369,N,866,TOTAL,104,71,22,
LOS ANGELES,9001781B,3873,214,N,1195,POLLING PLACE,242,130,77,
LOS ANGELES,9001781B,3873,214,N,,VBM PORTION,44,24,14,
LOS ANGELES,9001781B,3873,214,N,1195,TOTAL,286,154,91,
LOS ANGELES,9001782A,3874,228,N,859,POLLING PLACE,167,96,38,
LOS ANGELES,9001782A,3874,228,N,,VBM PORTION,32,18,3,
LOS ANGELES,9001782A,3874,228,N,859,TOTAL,199,114,41,
LOS ANGELES,9001782B,3875,228,N,702,POLLING PLACE,80,47,18,
LOS ANGELES,9001782B,3875,228,N,,VBM PORTION,31,13,12,
LOS ANGELES,9001782B,3875,228,N,702,TOTAL,111,60,30,
LOS ANGELES,9001783A,3876,228,N,1135,POLLING PLACE,185,92,58,
LOS ANGELES,9001783A,3876,228,N,,VBM PORTION,45,33,4,
LOS ANGELES,9001783A,3876,228,N,1135,TOTAL,230,125,62,
LOS ANGELES,9001784A,3877,228,N,1152,POLLING PLACE,200,120,39,
LOS ANGELES,9001784A,3877,228,N,,VBM PORTION,41,18,12,
LOS ANGELES,9001784A,3877,228,N,1152,TOTAL,241,138,51,
LOS ANGELES,9001785A,3878,228,N,1147,POLLING PLACE,186,104,49,
LOS ANGELES,9001785A,3878,228,N,,VBM PORTION,32,17,7,
LOS ANGELES,9001785A,3878,228,N,1147,TOTAL,218,121,56,
LOS ANGELES,9001786A,3879,228,N,914,POLLING PLACE,201,120,46,
LOS ANGELES,9001786A,3879,228,N,,VBM PORTION,30,16,8,
LOS ANGELES,9001786A,3879,228,N,914,TOTAL,231,136,54,
LOS ANGELES,9001787A,3880,228,N,922,POLLING PLACE,75,46,17,
LOS ANGELES,9001787A,3880,228,N,,VBM PORTION,47,31,8,
LOS ANGELES,9001787A,3880,228,N,922,TOTAL,122,77,25,
LOS ANGELES,9001791A,3881,210,N,811,POLLING PLACE,149,93,38,
LOS ANGELES,9001791A,3881,210,N,,VBM PORTION,33,14,12,
LOS ANGELES,9001791A,3881,210,N,811,TOTAL,182,107,50,
LOS ANGELES,9001796B,3882,98,N,1092,POLLING PLACE,141,83,35,
LOS ANGELES,9001796B,3882,98,N,,VBM PORTION,48,32,6,
LOS ANGELES,9001796B,3882,98,N,1092,TOTAL,189,115,41,
LOS ANGELES,9001797A,3883,200,N,1148,POLLING PLACE,172,100,43,
LOS ANGELES,9001797A,3883,200,N,,VBM PORTION,47,23,19,
LOS ANGELES,9001797A,3883,200,N,1148,TOTAL,219,123,62,
LOS ANGELES,9001798A,3884,211,N,652,POLLING PLACE,119,61,38,
LOS ANGELES,9001798A,3884,211,N,,VBM PORTION,22,8,11,
LOS ANGELES,9001798A,3884,211,N,652,TOTAL,141,69,49,
LOS ANGELES,9001799A,3885,358,N,962,POLLING PLACE,118,84,27,
LOS ANGELES,9001799A,3885,358,N,,VBM PORTION,21,10,6,
LOS ANGELES,9001799A,3885,358,N,962,TOTAL,139,94,33,
LOS ANGELES,9001801B,3886,214,N,1167,POLLING PLACE,171,91,57,
LOS ANGELES,9001801B,3886,214,N,,VBM PORTION,74,29,31,
LOS ANGELES,9001801B,3886,214,N,1167,TOTAL,245,120,88,
LOS ANGELES,9001804A,3887,211,N,1185,POLLING PLACE,215,126,55,
LOS ANGELES,9001804A,3887,211,N,,VBM PORTION,42,18,12,
LOS ANGELES,9001804A,3887,211,N,1185,TOTAL,257,144,67,
LOS ANGELES,9001805A,3888,33,N,1249,POLLING PLACE,255,170,51,
LOS ANGELES,9001805A,3888,33,N,,VBM PORTION,63,32,15,
LOS ANGELES,9001805A,3888,33,N,1249,TOTAL,318,202,66,
LOS ANGELES,9001808A,3889,115,N,1191,POLLING PLACE,221,145,46,
LOS ANGELES,9001808A,3889,115,N,,VBM PORTION,105,59,30,
LOS ANGELES,9001808A,3889,115,N,1191,TOTAL,326,204,76,
LOS ANGELES,9001810A,3890,214,N,994,POLLING PLACE,144,86,35,
LOS ANGELES,9001810A,3890,214,N,,VBM PORTION,41,20,12,
LOS ANGELES,9001810A,3890,214,N,994,TOTAL,185,106,47,
LOS ANGELES,9001814A,3891,214,N,984,POLLING PLACE,125,61,44,
LOS ANGELES,9001814A,3891,214,N,,VBM PORTION,48,25,18,
LOS ANGELES,9001814A,3891,214,N,984,TOTAL,173,86,62,
LOS ANGELES,9001824A,3892,102,N,1097,POLLING PLACE,289,197,29,
LOS ANGELES,9001824A,3892,102,N,,VBM PORTION,117,75,17,
LOS ANGELES,9001824A,3892,102,N,1097,TOTAL,406,272,46,
LOS ANGELES,9001825B,3893,115,N,1235,POLLING PLACE,228,157,43,
LOS ANGELES,9001825B,3893,115,N,,VBM PORTION,82,55,13,
LOS ANGELES,9001825B,3893,115,N,1235,TOTAL,310,212,56,
LOS ANGELES,9001827A,3894,393,N,998,POLLING PLACE,255,165,52,
LOS ANGELES,9001827A,3894,393,N,,VBM PORTION,120,76,17,
LOS ANGELES,9001827A,3894,393,N,998,TOTAL,375,241,69,
LOS ANGELES,9001832B,3895,59,N,538,POLLING PLACE,76,41,18,
LOS ANGELES,9001832B,3895,59,N,,VBM PORTION,31,11,9,
LOS ANGELES,9001832B,3895,59,N,538,TOTAL,107,52,27,
LOS ANGELES,9001838A,3896,200,N,1177,POLLING PLACE,137,80,35,
LOS ANGELES,9001838A,3896,200,N,,VBM PORTION,71,40,20,
LOS ANGELES,9001838A,3896,200,N,1177,TOTAL,208,120,55,
LOS ANGELES,9001839A,3897,200,N,1024,POLLING PLACE,110,54,36,
LOS ANGELES,9001839A,3897,200,N,,VBM PORTION,38,23,7,
LOS ANGELES,9001839A,3897,200,N,1024,TOTAL,148,77,43,
LOS ANGELES,9001841A,3898,200,N,865,POLLING PLACE,111,65,23,
LOS ANGELES,9001841A,3898,200,N,,VBM PORTION,32,18,5,
LOS ANGELES,9001841A,3898,200,N,865,TOTAL,143,83,28,
LOS ANGELES,9001846A,3899,214,N,1125,POLLING PLACE,160,89,56,
LOS ANGELES,9001846A,3899,214,N,,VBM PORTION,38,23,10,
LOS ANGELES,9001846A,3899,214,N,1125,TOTAL,198,112,66,
LOS ANGELES,9001851A,3900,214,N,861,POLLING PLACE,129,71,46,
LOS ANGELES,9001851A,3900,214,N,,VBM PORTION,33,21,9,
LOS ANGELES,9001851A,3900,214,N,861,TOTAL,162,92,55,
LOS ANGELES,9001854A,3901,214,N,543,POLLING PLACE,100,55,29,
LOS ANGELES,9001854A,3901,214,N,,VBM PORTION,18,10,6,
LOS ANGELES,9001854A,3901,214,N,543,TOTAL,118,65,35,
LOS ANGELES,9001855A,3902,214,N,1045,POLLING PLACE,149,85,43,
LOS ANGELES,9001855A,3902,214,N,,VBM PORTION,23,12,9,
LOS ANGELES,9001855A,3902,214,N,1045,TOTAL,172,97,52,
LOS ANGELES,9001856A,3903,214,N,626,POLLING PLACE,111,59,38,
LOS ANGELES,9001856A,3903,214,N,,VBM PORTION,13,9,4,
LOS ANGELES,9001856A,3903,214,N,626,TOTAL,124,68,42,
LOS ANGELES,9001857A,3904,220,N,1264,POLLING PLACE,125,79,9,
LOS ANGELES,9001857A,3904,220,N,,VBM PORTION,207,135,22,
LOS ANGELES,9001857A,3904,220,N,1264,TOTAL,332,214,31,
LOS ANGELES,9001859A,3905,214,N,1128,POLLING PLACE,250,125,80,
LOS ANGELES,9001859A,3905,214,N,,VBM PORTION,35,13,14,
LOS ANGELES,9001859A,3905,214,N,1128,TOTAL,285,138,94,
LOS ANGELES,9001861A,3906,124,N,1189,POLLING PLACE,262,165,39,
LOS ANGELES,9001861A,3906,124,N,,VBM PORTION,89,50,15,
LOS ANGELES,9001861A,3906,124,N,1189,TOTAL,351,215,54,
LOS ANGELES,9001862C,3907,214,N,616,POLLING PLACE,2,1,1,
LOS ANGELES,9001862C,3907,214,N,,VBM PORTION,18,7,6,
LOS ANGELES,9001862C,3907,214,N,616,TOTAL,20,8,7,
LOS ANGELES,9001874A,3908,323,N,1041,POLLING PLACE,143,86,25,
LOS ANGELES,9001874A,3908,323,N,,VBM PORTION,118,67,23,
LOS ANGELES,9001874A,3908,323,N,1041,TOTAL,261,153,48,
LOS ANGELES,9001875A,3909,214,N,928,POLLING PLACE,167,79,60,
LOS ANGELES,9001875A,3909,214,N,,VBM PORTION,58,24,19,
LOS ANGELES,9001875A,3909,214,N,928,TOTAL,225,103,79,
LOS ANGELES,9001876A,3910,327,N,945,POLLING PLACE,296,185,48,
LOS ANGELES,9001876A,3910,327,N,,VBM PORTION,92,56,13,
LOS ANGELES,9001876A,3910,327,N,945,TOTAL,388,241,61,
LOS ANGELES,9001877B,3911,115,N,1287,POLLING PLACE,164,98,32,
LOS ANGELES,9001877B,3911,115,N,,VBM PORTION,63,33,13,
LOS ANGELES,9001877B,3911,115,N,1287,TOTAL,227,131,45,
LOS ANGELES,9001884A,3912,320,N,788,POLLING PLACE,151,94,26,
LOS ANGELES,9001884A,3912,320,N,,VBM PORTION,60,34,9,
LOS ANGELES,9001884A,3912,320,N,788,TOTAL,211,128,35,
LOS ANGELES,9001884C,6287,321,Y,124,POLLING PLACE,,,,
LOS ANGELES,9001884C,6287,321,Y,,VBM PORTION,28,18,3,
LOS ANGELES,9001884C,6287,321,Y,124,TOTAL,28,18,3,
LOS ANGELES,9001889A,3913,214,N,810,POLLING PLACE,112,62,25,
LOS ANGELES,9001889A,3913,214,N,,VBM PORTION,62,32,21,
LOS ANGELES,9001889A,3913,214,N,810,TOTAL,174,94,46,
LOS ANGELES,9001890A,3914,214,N,810,POLLING PLACE,152,69,58,
LOS ANGELES,9001890A,3914,214,N,,VBM PORTION,66,44,15,
LOS ANGELES,9001890A,3914,214,N,810,TOTAL,218,113,73,
LOS ANGELES,9001891A,3915,214,N,1034,POLLING PLACE,212,115,64,
LOS ANGELES,9001891A,3915,214,N,,VBM PORTION,49,29,15,
LOS ANGELES,9001891A,3915,214,N,1034,TOTAL,261,144,79,
LOS ANGELES,9001892A,3916,115,N,1434,POLLING PLACE,206,106,43,
LOS ANGELES,9001892A,3916,115,N,,VBM PORTION,132,83,21,
LOS ANGELES,9001892A,3916,115,N,1434,TOTAL,338,189,64,
LOS ANGELES,9001893A,3917,115,N,1272,POLLING PLACE,191,119,37,
LOS ANGELES,9001893A,3917,115,N,,VBM PORTION,117,75,12,
LOS ANGELES,9001893A,3917,115,N,1272,TOTAL,308,194,49,
LOS ANGELES,9001895A,3918,214,N,1058,POLLING PLACE,164,89,47,
LOS ANGELES,9001895A,3918,214,N,,VBM PORTION,60,38,14,
LOS ANGELES,9001895A,3918,214,N,1058,TOTAL,224,127,61,
LOS ANGELES,9001899A,3919,214,N,619,POLLING PLACE,112,63,32,
LOS ANGELES,9001899A,3919,214,N,,VBM PORTION,19,6,8,
LOS ANGELES,9001899A,3919,214,N,619,TOTAL,131,69,40,
LOS ANGELES,9001900B,3920,121,N,1021,POLLING PLACE,117,63,36,
LOS ANGELES,9001900B,3920,121,N,,VBM PORTION,69,36,19,
LOS ANGELES,9001900B,3920,121,N,1021,TOTAL,186,99,55,
LOS ANGELES,9001904A,3921,214,N,1075,POLLING PLACE,174,89,66,
LOS ANGELES,9001904A,3921,214,N,,VBM PORTION,37,23,8,
LOS ANGELES,9001904A,3921,214,N,1075,TOTAL,211,112,74,
LOS ANGELES,9001905A,3922,214,N,1102,POLLING PLACE,212,123,71,
LOS ANGELES,9001905A,3922,214,N,,VBM PORTION,28,20,4,
LOS ANGELES,9001905A,3922,214,N,1102,TOTAL,240,143,75,
LOS ANGELES,9001907A,3923,55,N,613,POLLING PLACE,106,60,29,
LOS ANGELES,9001907A,3923,55,N,,VBM PORTION,16,10,5,
LOS ANGELES,9001907A,3923,55,N,613,TOTAL,122,70,34,
LOS ANGELES,9001910C,6288,213,Y,,POLLING PLACE,,,,
LOS ANGELES,9001910C,6288,213,Y,,VBM PORTION,,,,
LOS ANGELES,9001910C,6288,213,Y,,TOTAL,,,,
LOS ANGELES,9001910H,3924,214,N,994,POLLING PLACE,204,121,58,
LOS ANGELES,9001910H,3924,214,N,,VBM PORTION,26,16,7,
LOS ANGELES,9001910H,3924,214,N,994,TOTAL,230,137,65,
LOS ANGELES,9001917A,3925,59,N,907,POLLING PLACE,136,85,29,
LOS ANGELES,9001917A,3925,59,N,,VBM PORTION,29,15,11,
LOS ANGELES,9001917A,3925,59,N,907,TOTAL,165,100,40,
LOS ANGELES,9001920A,3926,308,N,978,POLLING PLACE,161,100,38,
LOS ANGELES,9001920A,3926,308,N,,VBM PORTION,54,40,3,
LOS ANGELES,9001920A,3926,308,N,978,TOTAL,215,140,41,
LOS ANGELES,9001924B,3927,125,N,1215,POLLING PLACE,227,131,46,
LOS ANGELES,9001924B,3927,125,N,,VBM PORTION,61,28,8,
LOS ANGELES,9001924B,3927,125,N,1215,TOTAL,288,159,54,
LOS ANGELES,9001926C,3928,125,N,1314,POLLING PLACE,296,187,43,
LOS ANGELES,9001926C,3928,125,N,,VBM PORTION,159,115,15,
LOS ANGELES,9001926C,3928,125,N,1314,TOTAL,455,302,58,
LOS ANGELES,9001927A,3929,310,N,1131,POLLING PLACE,99,55,27,
LOS ANGELES,9001927A,3929,310,N,,VBM PORTION,30,20,7,
LOS ANGELES,9001927A,3929,310,N,1131,TOTAL,129,75,34,
LOS ANGELES,9001928B,3930,125,N,1132,POLLING PLACE,276,163,54,
LOS ANGELES,9001928B,3930,125,N,,VBM PORTION,83,56,4,
LOS ANGELES,9001928B,3930,125,N,1132,TOTAL,359,219,58,
LOS ANGELES,9001929A,3931,308,N,760,POLLING PLACE,53,26,11,
LOS ANGELES,9001929A,3931,308,N,,VBM PORTION,4,1,3,
LOS ANGELES,9001929A,3931,308,N,760,TOTAL,57,27,14,
LOS ANGELES,9001930A,3932,310,N,95,POLLING PLACE,9,4,4,
LOS ANGELES,9001930A,3932,310,N,,VBM PORTION,7,5,2,
LOS ANGELES,9001930A,3932,310,N,95,TOTAL,16,9,6,
LOS ANGELES,9001931A,3933,125,N,1028,POLLING PLACE,262,172,47,
LOS ANGELES,9001931A,3933,125,N,,VBM PORTION,95,48,18,
LOS ANGELES,9001931A,3933,125,N,1028,TOTAL,357,220,65,
LOS ANGELES,9001932B,3934,310,N,1073,POLLING PLACE,156,83,56,
LOS ANGELES,9001932B,3934,310,N,,VBM PORTION,23,18,4,
LOS ANGELES,9001932B,3934,310,N,1073,TOTAL,179,101,60,
LOS ANGELES,9001938A,3935,320,N,742,POLLING PLACE,138,75,20,
LOS ANGELES,9001938A,3935,320,N,,VBM PORTION,37,21,3,
LOS ANGELES,9001938A,3935,320,N,742,TOTAL,175,96,23,
LOS ANGELES,9001940D,3936,316,N,626,POLLING PLACE,71,40,22,
LOS ANGELES,9001940D,3936,316,N,,VBM PORTION,11,2,7,
LOS ANGELES,9001940D,3936,316,N,626,TOTAL,82,42,29,
LOS ANGELES,9001941A,3937,310,N,861,POLLING PLACE,94,57,22,
LOS ANGELES,9001941A,3937,310,N,,VBM PORTION,14,8,3,
LOS ANGELES,9001941A,3937,310,N,861,TOTAL,108,65,25,
LOS ANGELES,9001942A,3938,308,N,491,POLLING PLACE,20,13,3,
LOS ANGELES,9001942A,3938,308,N,,VBM PORTION,1,,,
LOS ANGELES,9001942A,3938,308,N,491,TOTAL,21,13,3,
LOS ANGELES,9001943A,3939,310,N,933,POLLING PLACE,155,80,44,
LOS ANGELES,9001943A,3939,310,N,,VBM PORTION,39,18,17,
LOS ANGELES,9001943A,3939,310,N,933,TOTAL,194,98,61,
LOS ANGELES,9001950A,3940,308,N,573,POLLING PLACE,18,10,5,
LOS ANGELES,9001950A,3940,308,N,,VBM PORTION,7,2,3,
LOS ANGELES,9001950A,3940,308,N,573,TOTAL,25,12,8,
LOS ANGELES,9001951A,3941,179,N,922,POLLING PLACE,152,100,24,
LOS ANGELES,9001951A,3941,179,N,,VBM PORTION,52,34,13,
LOS ANGELES,9001951A,3941,179,N,922,TOTAL,204,134,37,
LOS ANGELES,9001956A,3942,308,N,778,POLLING PLACE,76,47,17,
LOS ANGELES,9001956A,3942,308,N,,VBM PORTION,24,10,7,
LOS ANGELES,9001956A,3942,308,N,778,TOTAL,100,57,24,
LOS ANGELES,9001957A,3943,358,N,379,POLLING PLACE,46,35,5,
LOS ANGELES,9001957A,3943,358,N,,VBM PORTION,6,3,3,
LOS ANGELES,9001957A,3943,358,N,379,TOTAL,52,38,8,
LOS ANGELES,9001959A,3944,312,N,497,POLLING PLACE,62,48,7,
LOS ANGELES,9001959A,3944,312,N,,VBM PORTION,14,5,2,
LOS ANGELES,9001959A,3944,312,N,497,TOTAL,76,53,9,
LOS ANGELES,9001961A,3945,309,N,1003,POLLING PLACE,126,55,44,
LOS ANGELES,9001961A,3945,309,N,,VBM PORTION,26,15,9,
LOS ANGELES,9001961A,3945,309,N,1003,TOTAL,152,70,53,
LOS ANGELES,9001961F,3946,309,N,633,POLLING PLACE,107,66,28,
LOS ANGELES,9001961F,3946,309,N,,VBM PORTION,18,13,3,
LOS ANGELES,9001961F,3946,309,N,633,TOTAL,125,79,31,
LOS ANGELES,9001964A,3947,358,N,977,POLLING PLACE,118,81,23,
LOS ANGELES,9001964A,3947,358,N,,VBM PORTION,21,14,5,
LOS ANGELES,9001964A,3947,358,N,977,TOTAL,139,95,28,
LOS ANGELES,9001966A,3948,311,N,1156,POLLING PLACE,122,62,42,
LOS ANGELES,9001966A,3948,311,N,,VBM PORTION,28,16,10,
LOS ANGELES,9001966A,3948,311,N,1156,TOTAL,150,78,52,
LOS ANGELES,9001966B,3949,311,N,970,POLLING PLACE,142,81,43,
LOS ANGELES,9001966B,3949,311,N,,VBM PORTION,18,14,2,
LOS ANGELES,9001966B,3949,311,N,970,TOTAL,160,95,45,
LOS ANGELES,9001969B,6289,358,Y,3,POLLING PLACE,,,,
LOS ANGELES,9001969B,6289,358,Y,,VBM PORTION,,,,
LOS ANGELES,9001969B,6289,358,Y,3,TOTAL,,,,
LOS ANGELES,9001974A,3950,309,N,1018,POLLING PLACE,122,72,26,
LOS ANGELES,9001974A,3950,309,N,,VBM PORTION,26,14,8,
LOS ANGELES,9001974A,3950,309,N,1018,TOTAL,148,86,34,
LOS ANGELES,9001980A,3951,316,N,757,POLLING PLACE,108,66,28,
LOS ANGELES,9001980A,3951,316,N,,VBM PORTION,16,5,6,
LOS ANGELES,9001980A,3951,316,N,757,TOTAL,124,71,34,
LOS ANGELES,9001984B,3952,228,N,998,POLLING PLACE,193,129,26,
LOS ANGELES,9001984B,3952,228,N,,VBM PORTION,35,20,8,
LOS ANGELES,9001984B,3952,228,N,998,TOTAL,228,149,34,
LOS ANGELES,9001985A,3953,228,N,1036,POLLING PLACE,196,106,43,
LOS ANGELES,9001985A,3953,228,N,,VBM PORTION,45,24,10,
LOS ANGELES,9001985A,3953,228,N,1036,TOTAL,241,130,53,
LOS ANGELES,9001987A,3954,316,N,1116,POLLING PLACE,129,68,39,
LOS ANGELES,9001987A,3954,316,N,,VBM PORTION,23,12,6,
LOS ANGELES,9001987A,3954,316,N,1116,TOTAL,152,80,45,
LOS ANGELES,9001991A,3955,316,N,1177,POLLING PLACE,139,82,31,
LOS ANGELES,9001991A,3955,316,N,,VBM PORTION,36,21,9,
LOS ANGELES,9001991A,3955,316,N,1177,TOTAL,175,103,40,
LOS ANGELES,9001993B,3956,316,N,750,POLLING PLACE,105,58,27,
LOS ANGELES,9001993B,3956,316,N,,VBM PORTION,19,12,7,
LOS ANGELES,9001993B,3956,316,N,750,TOTAL,124,70,34,
LOS ANGELES,9001998A,3957,316,N,1096,POLLING PLACE,123,80,29,
LOS ANGELES,9001998A,3957,316,N,,VBM PORTION,14,9,,
LOS ANGELES,9001998A,3957,316,N,1096,TOTAL,137,89,29,
LOS ANGELES,9001999A,3958,115,N,763,POLLING PLACE,170,112,26,
LOS ANGELES,9001999A,3958,115,N,,VBM PORTION,82,51,11,
LOS ANGELES,9001999A,3958,115,N,763,TOTAL,252,163,37,
LOS ANGELES,9002001A,3959,214,N,1032,POLLING PLACE,122,82,32,
LOS ANGELES,9002001A,3959,214,N,,VBM PORTION,49,31,13,
LOS ANGELES,9002001A,3959,214,N,1032,TOTAL,171,113,45,
LOS ANGELES,9002001B,3960,214,N,479,POLLING PLACE,71,39,23,
LOS ANGELES,9002001B,3960,214,N,,VBM PORTION,22,9,11,
LOS ANGELES,9002001B,3960,214,N,479,TOTAL,93,48,34,
LOS ANGELES,9002005A,3961,311,N,755,POLLING PLACE,87,49,26,
LOS ANGELES,9002005A,3961,311,N,,VBM PORTION,21,6,11,
LOS ANGELES,9002005A,3961,311,N,755,TOTAL,108,55,37,
LOS ANGELES,9002009A,3962,228,N,828,POLLING PLACE,118,55,40,
LOS ANGELES,9002009A,3962,228,N,,VBM PORTION,55,38,10,
LOS ANGELES,9002009A,3962,228,N,828,TOTAL,173,93,50,
LOS ANGELES,9002010A,3963,311,N,1107,POLLING PLACE,105,51,32,
LOS ANGELES,9002010A,3963,311,N,,VBM PORTION,20,6,6,
LOS ANGELES,9002010A,3963,311,N,1107,TOTAL,125,57,38,
LOS ANGELES,9002012B,3964,214,N,1095,POLLING PLACE,169,99,37,
LOS ANGELES,9002012B,3964,214,N,,VBM PORTION,66,41,14,
LOS ANGELES,9002012B,3964,214,N,1095,TOTAL,235,140,51,
LOS ANGELES,9002017A,3965,214,N,1129,POLLING PLACE,195,111,41,
LOS ANGELES,9002017A,3965,214,N,,VBM PORTION,49,25,11,
LOS ANGELES,9002017A,3965,214,N,1129,TOTAL,244,136,52,
LOS ANGELES,9002021A,3966,309,N,985,POLLING PLACE,128,79,34,
LOS ANGELES,9002021A,3966,309,N,,VBM PORTION,27,15,8,
LOS ANGELES,9002021A,3966,309,N,985,TOTAL,155,94,42,
LOS ANGELES,9002021B,3967,309,N,1050,POLLING PLACE,120,85,22,
LOS ANGELES,9002021B,3967,309,N,,VBM PORTION,27,18,6,
LOS ANGELES,9002021B,3967,309,N,1050,TOTAL,147,103,28,
LOS ANGELES,9002022A,3968,309,N,1138,POLLING PLACE,113,80,20,
LOS ANGELES,9002022A,3968,309,N,,VBM PORTION,27,18,8,
LOS ANGELES,9002022A,3968,309,N,1138,TOTAL,140,98,28,
LOS ANGELES,9002024A,3969,309,N,885,POLLING PLACE,98,68,21,
LOS ANGELES,9002024A,3969,309,N,,VBM PORTION,12,8,2,
LOS ANGELES,9002024A,3969,309,N,885,TOTAL,110,76,23,
LOS ANGELES,9002027A,3970,311,N,1156,POLLING PLACE,167,77,53,
LOS ANGELES,9002027A,3970,311,N,,VBM PORTION,22,12,4,
LOS ANGELES,9002027A,3970,311,N,1156,TOTAL,189,89,57,
LOS ANGELES,9002029A,3971,198,N,1072,POLLING PLACE,260,144,54,
LOS ANGELES,9002029A,3971,198,N,,VBM PORTION,53,36,4,
LOS ANGELES,9002029A,3971,198,N,1072,TOTAL,313,180,58,
LOS ANGELES,9002033B,3972,311,N,921,POLLING PLACE,93,48,29,
LOS ANGELES,9002033B,3972,311,N,,VBM PORTION,14,7,7,
LOS ANGELES,9002033B,3972,311,N,921,TOTAL,107,55,36,
LOS ANGELES,9002036A,3973,308,N,918,POLLING PLACE,100,54,32,
LOS ANGELES,9002036A,3973,308,N,,VBM PORTION,22,6,11,
LOS ANGELES,9002036A,3973,308,N,918,TOTAL,122,60,43,
LOS ANGELES,9002037A,3974,311,N,1016,POLLING PLACE,122,66,38,
LOS ANGELES,9002037A,3974,311,N,,VBM PORTION,26,15,5,
LOS ANGELES,9002037A,3974,311,N,1016,TOTAL,148,81,43,
LOS ANGELES,9002039A,3975,311,N,1063,POLLING PLACE,114,58,42,
LOS ANGELES,9002039A,3975,311,N,,VBM PORTION,32,19,8,
